r1,weight
input.InexpC2.gz,11.678749999999999
input.InexpC2QE.gz,11.8675
input.MU03rob01.gz,11.6875
input.MU03rob02.gz,12.067499999999999
input.MU03rob03.gz,11.725
input.MU03rob04.gz,12.39625
input.MU03rob05.gz,11.8425
input.NLPR03vb10.gz,11.448749999999999
input.NLPR03vb25.gz,12.268749999999999
input.NLPR03vb50.gz,12.163749999999999
input.NLPR03w16.gz,11.58625
input.NLPR03w49.gz,11.99875
input.UIUC03Rd1.gz,11.59
input.UIUC03Rd2.gz,11.63875
input.UIUC03Rd3.gz,11.7775
input.UIUC03Rt1.gz,11.535
input.UIUC03Rtd1.gz,12.066249999999998
input.aplrob03a.gz,12.61
input.aplrob03b.gz,11.945
input.aplrob03c.gz,12.22125
input.aplrob03d.gz,11.96375
input.aplrob03e.gz,11.923749999999998
input.fub03IeOLKe3.gz,11.959999999999999
input.fub03InB2e3.gz,12.202499999999999
input.fub03InOLe3.gz,12.12125
input.fub03IneOBu3.gz,11.77375
input.fub03IneOLe3.gz,11.905
input.humR03d.gz,11.68125
input.humR03dc.gz,10.778749999999999
input.humR03de.gz,11.90625
