r1,weight
input.InexpC2.gz,0.3487500000000008
input.InexpC2QE.gz,0.45500000000000007
input.MU03rob01.gz,0.33750000000000036
input.MU03rob02.gz,0.9212500000000006
input.MU03rob04.gz,1.1075
input.MU03rob05.gz,0.5187500000000007
input.UIUC03Rd1.gz,0.26750000000000007
input.UIUC03Rd2.gz,0.3149999999999995
input.UIUC03Rd3.gz,0.4137500000000003
input.UIUC03Rt1.gz,0.49375000000000036
input.UIUC03Rtd1.gz,0.7699999999999996
input.aplrob03a.gz,1.3237500000000004
input.aplrob03b.gz,0.40000000000000036
input.aplrob03c.gz,0.75
input.aplrob03d.gz,0.5525000000000002
input.aplrob03e.gz,0.40625
input.fub03IeOLKe3.gz,0.6062499999999993
input.fub03InB2e3.gz,0.8362499999999997
input.fub03InOLe3.gz,0.7874999999999996
input.fub03IneOBu3.gz,0.48625000000000007
input.fub03IneOLe3.gz,0.5099999999999998
input.humR03d.gz,0.39250000000000007
input.humR03de.gz,0.5675000000000008
