r1,weight
input.InexpC2.gz,8.581249999999999
input.InexpC2QE.gz,8.921249999999999
input.MU03rob01.gz,8.50375
input.MU03rob02.gz,9.32125
input.MU03rob04.gz,9.245
input.MU03rob05.gz,8.73875
input.UIUC03Rd1.gz,6.4087499999999995
input.UIUC03Rd2.gz,6.446249999999999
input.UIUC03Rd3.gz,6.35
input.UIUC03Rt1.gz,5.703749999999999
input.UIUC03Rtd1.gz,5.802499999999999
input.aplrob03a.gz,9.85375
input.aplrob03b.gz,7.794999999999999
input.aplrob03c.gz,9.08875
input.aplrob03d.gz,8.997499999999999
input.aplrob03e.gz,7.7924999999999995
input.fub03IeOLKe3.gz,9.08875
input.fub03InB2e3.gz,9.241249999999999
input.fub03InOLe3.gz,9.21125
input.fub03IneOBu3.gz,8.76625
input.fub03IneOLe3.gz,9.01375
input.humR03d.gz,8.147499999999999
input.humR03de.gz,8.834999999999999
