r1,weight
input.InexpC2.gz,8.9725
input.InexpC2QE.gz,9.07875
input.MU03rob01.gz,8.96125
input.MU03rob02.gz,9.545
input.MU03rob04.gz,9.73125
input.MU03rob05.gz,9.1425
input.UIUC03Rd1.gz,8.89125
input.UIUC03Rd2.gz,8.938749999999999
input.UIUC03Rd3.gz,9.0375
input.UIUC03Rt1.gz,9.1175
input.UIUC03Rtd1.gz,9.393749999999999
input.aplrob03a.gz,9.9475
input.aplrob03b.gz,9.02375
input.aplrob03c.gz,9.37375
input.aplrob03d.gz,9.17625
input.aplrob03e.gz,9.03
input.fub03IeOLKe3.gz,9.229999999999999
input.fub03InB2e3.gz,9.459999999999999
input.fub03InOLe3.gz,9.411249999999999
input.fub03IneOBu3.gz,9.11
input.fub03IneOLe3.gz,9.13375
input.humR03d.gz,9.01625
input.humR03de.gz,9.19125
