r1,weight
input.InexpC2.gz,9.489999999999998
input.InexpC2QE.gz,9.552499999999998
input.MU03rob01.gz,9.4375
input.MU03rob02.gz,10.0525
input.MU03rob04.gz,10.323749999999999
input.MU03rob05.gz,9.5975
input.UIUC03Rd1.gz,9.49875
input.UIUC03Rd2.gz,9.5175
input.UIUC03Rd3.gz,9.688749999999999
input.UIUC03Rt1.gz,9.459999999999999
input.UIUC03Rtd1.gz,9.82125
input.aplrob03a.gz,10.53375
input.aplrob03b.gz,9.48125
input.aplrob03c.gz,9.86
input.aplrob03d.gz,9.64125
input.aplrob03e.gz,9.5025
input.fub03IeOLKe3.gz,9.555
input.fub03InB2e3.gz,9.956249999999999
input.fub03InOLe3.gz,9.79125
input.fub03IneOBu3.gz,9.629999999999999
input.fub03IneOLe3.gz,9.48625
input.humR03d.gz,9.6625
input.humR03de.gz,9.83875
