r1,weight
input.InexpC2.gz,6.97357045736713
input.InexpC2QE.gz,7.264566277880213
input.MU03rob01.gz,6.577987315792412
input.MU03rob02.gz,6.909506577955501
input.MU03rob03.gz,6.68202470865894
input.MU03rob04.gz,7.0589925880290405
input.MU03rob05.gz,6.7022188535483505
input.NLPR03vb10.gz,6.434171545918455
input.NLPR03vb25.gz,6.7971220179380145
input.NLPR03vb50.gz,6.954671085707858
input.NLPR03w16.gz,6.4871984761536625
input.NLPR03w49.gz,6.731598287656783
input.UIUC03Rd1.gz,7.250867501487348
input.UIUC03Rd2.gz,7.219589982992048
input.UIUC03Rd3.gz,7.400068099523581
input.UIUC03Rt1.gz,6.790779193821123
input.UIUC03Rtd1.gz,7.53387785312625
input.aplrob03a.gz,8.315352688738482
input.aplrob03b.gz,7.7575054322486885
input.aplrob03c.gz,7.659705691706432
input.aplrob03d.gz,7.915164919531143
input.aplrob03e.gz,7.873392184006845
input.fub03IeOLKe3.gz,7.276183068492245
input.fub03InB2e3.gz,7.458872977873641
input.fub03InOLe3.gz,7.406461603110797
input.fub03IneOBu3.gz,7.069796004645388
input.fub03IneOLe3.gz,7.250718585800049
input.humR03d.gz,7.180916233501633
input.humR03dc.gz,6.379689513593958
input.humR03de.gz,7.575786415384186
