r1,weight
input.InexpC2.gz,0.6937500000000014
input.InexpC2QE.gz,0.4537500000000012
input.MU03rob01.gz,0.4150000000000009
input.MU03rob02.gz,1.101250000000002
input.MU03rob03.gz,0.6187500000000004
input.MU03rob04.gz,1.5375000000000014
input.MU03rob05.gz,0.5225000000000009
input.NLPR03vb10.gz,0.4037500000000005
input.NLPR03vb25.gz,0.4800000000000004
input.NLPR03vb50.gz,0.6237500000000011
input.NLPR03w16.gz,0.10250000000000092
input.NLPR03w49.gz,0.2612500000000004
input.UIUC03Rd1.gz,0.8950000000000014
input.UIUC03Rd2.gz,0.8400000000000016
input.UIUC03Rd3.gz,1.008750000000001
input.UIUC03Rt1.gz,0.4062500000000018
input.UIUC03Rtd1.gz,1.352500000000001
input.aplrob03a.gz,2.23625
input.aplrob03b.gz,0.5412500000000016
input.aplrob03c.gz,1.1625000000000014
input.aplrob03d.gz,1.0275000000000016
input.aplrob03e.gz,0.5412500000000016
input.fub03IeOLKe3.gz,0.9537500000000012
input.fub03InB2e3.gz,1.1587500000000013
input.fub03InOLe3.gz,1.008750000000001
input.fub03IneOBu3.gz,0.8825000000000003
input.fub03IneOLe3.gz,0.8862500000000004
input.humR03d.gz,0.9512500000000017
input.humR03dc.gz,0.0
input.humR03de.gz,1.4162500000000016
