r1,weight
input.InexpC2.gz,4.764616805208897
input.InexpC2QE.gz,4.947969271319653
input.MU03rob01.gz,4.443221319721193
input.MU03rob02.gz,4.702936126462481
input.MU03rob04.gz,4.845691780090971
input.MU03rob05.gz,4.521912086176883
input.UIUC03Rd1.gz,3.3224921846921256
input.UIUC03Rd2.gz,3.440829022784014
input.UIUC03Rd3.gz,3.3548655597731973
input.UIUC03Rt1.gz,2.952293058979432
input.UIUC03Rtd1.gz,3.003173557577307
input.aplrob03a.gz,5.806722960396515
input.aplrob03b.gz,4.3959402113779955
input.aplrob03c.gz,5.270159230173782
input.aplrob03d.gz,5.412427230738377
input.aplrob03e.gz,4.403829711944106
input.fub03IeOLKe3.gz,5.138012071773339
input.fub03InB2e3.gz,5.020563696547066
input.fub03InOLe3.gz,5.153433742692475
input.fub03IneOBu3.gz,4.818838809410446
input.fub03IneOLe3.gz,5.1083827809043765
input.humR03d.gz,4.642510060581799
input.humR03de.gz,5.189671603813979
