r1,weight
input.InexpC2.gz,11.76625
input.InexpC2QE.gz,11.893749999999999
input.MU03rob01.gz,11.73
input.MU03rob02.gz,12.19
input.MU03rob03.gz,11.861249999999998
input.MU03rob04.gz,12.493749999999999
input.MU03rob05.gz,11.945
input.NLPR03vb10.gz,11.565
input.NLPR03vb25.gz,12.331249999999999
input.NLPR03vb50.gz,12.376249999999999
input.NLPR03w16.gz,11.65125
input.NLPR03w49.gz,12.032499999999999
input.UIUC03Rd1.gz,11.65875
input.UIUC03Rd2.gz,11.7125
input.UIUC03Rd3.gz,11.8225
input.UIUC03Rt1.gz,11.65375
input.UIUC03Rtd1.gz,12.17
input.aplrob03a.gz,12.70375
input.aplrob03b.gz,12.02625
input.aplrob03c.gz,12.241249999999999
input.aplrob03d.gz,12.0075
input.aplrob03e.gz,11.975
input.fub03IeOLKe3.gz,12.02
input.fub03InB2e3.gz,12.315
input.fub03InOLe3.gz,12.163749999999999
input.fub03IneOBu3.gz,11.86
input.fub03IneOLe3.gz,11.965
input.humR03d.gz,11.77125
input.humR03dc.gz,11.046249999999999
input.humR03de.gz,12.049999999999999
