r1,weight
input.InexpC2.gz,4.916034981818811
input.InexpC2QE.gz,5.012124194135292
input.MU03rob01.gz,4.722300394426799
input.MU03rob02.gz,4.911725691897411
input.MU03rob04.gz,5.124653117848013
input.MU03rob05.gz,4.764302593115369
input.UIUC03Rd1.gz,5.041567936102508
input.UIUC03Rd2.gz,5.033332354322917
input.UIUC03Rd3.gz,5.116500273421555
input.UIUC03Rt1.gz,4.808910479187967
input.UIUC03Rtd1.gz,5.20165268470546
input.aplrob03a.gz,5.656153543490851
input.aplrob03b.gz,5.28734916655666
input.aplrob03c.gz,5.281906436862365
input.aplrob03d.gz,5.334376850600643
input.aplrob03e.gz,5.207454097490138
input.fub03IeOLKe3.gz,5.16090643728773
input.fub03InB2e3.gz,5.095978350682557
input.fub03InOLe3.gz,5.214049400381922
input.fub03IneOBu3.gz,4.983061376685185
input.fub03IneOLe3.gz,5.1327861202354645
input.humR03d.gz,5.09639037082425
input.humR03de.gz,5.3145827779369865
