r1,weight
input.InexpC2.gz,5.149774303499039
input.InexpC2QE.gz,5.26706486844842
input.MU03rob01.gz,4.954160670296156
input.MU03rob02.gz,5.2131156257739555
input.MU03rob04.gz,5.385042535442367
input.MU03rob05.gz,5.112024397713603
input.UIUC03Rd1.gz,5.406402965635432
input.UIUC03Rd2.gz,5.3974469062318695
input.UIUC03Rd3.gz,5.48958860768053
input.UIUC03Rt1.gz,5.356540610001245
input.UIUC03Rtd1.gz,5.647761306689106
input.aplrob03a.gz,6.197965030874958
input.aplrob03b.gz,5.509439878977987
input.aplrob03c.gz,5.616197905063657
input.aplrob03d.gz,5.7215224191576155
input.aplrob03e.gz,5.529007638223804
input.fub03IeOLKe3.gz,5.5014768328033306
input.fub03InB2e3.gz,5.338379178457291
input.fub03InOLe3.gz,5.489915480938498
input.fub03IneOBu3.gz,5.229490467532115
input.fub03IneOLe3.gz,5.465949472206051
input.humR03d.gz,5.350018606706055
input.humR03de.gz,5.7358156871372685
