r1,weight
input.InexpC2.gz,0.8487499999999972
input.InexpC2QE.gz,0.8737499999999976
input.MU03rob01.gz,0.6187499999999986
input.MU03rob02.gz,1.2249999999999979
input.MU03rob03.gz,0.9087499999999977
input.MU03rob04.gz,1.6012499999999985
input.MU03rob05.gz,0.8687499999999986
input.NLPR03vb10.gz,0.5637499999999989
input.NLPR03vb25.gz,1.3187499999999979
input.NLPR03vb50.gz,1.4437499999999979
input.NLPR03w16.gz,0.6712499999999988
input.NLPR03w49.gz,1.0999999999999979
input.UIUC03Rd1.gz,0.9024999999999981
input.UIUC03Rd2.gz,0.8874999999999975
input.UIUC03Rd3.gz,1.0287499999999987
input.UIUC03Rt1.gz,0.411249999999999
input.UIUC03Rtd1.gz,1.2074999999999978
input.aplrob03a.gz,2.027499999999998
input.aplrob03b.gz,0.9512499999999982
input.aplrob03c.gz,1.2262499999999985
input.aplrob03d.gz,1.0774999999999988
input.aplrob03e.gz,1.0949999999999989
input.fub03IeOLKe3.gz,0.9312499999999986
input.fub03InB2e3.gz,1.393749999999999
input.fub03InOLe3.gz,1.1762499999999978
input.fub03IneOBu3.gz,0.9299999999999979
input.fub03IneOLe3.gz,0.8687499999999986
input.humR03d.gz,1.0174999999999983
input.humR03dc.gz,-0.05250000000000199
input.humR03de.gz,1.3274999999999988
