r1,weight
input.InexpC2.gz,0.6550000000000011
input.InexpC2QE.gz,0.42625000000000135
input.MU03rob01.gz,0.4612500000000015
input.MU03rob02.gz,0.8862500000000004
input.MU03rob03.gz,0.46000000000000085
input.MU03rob04.gz,1.3787500000000001
input.MU03rob05.gz,0.5912500000000005
input.NLPR03vb10.gz,0.058750000000001634
input.NLPR03vb25.gz,0.9712500000000013
input.NLPR03vb50.gz,1.1225000000000005
input.NLPR03w16.gz,0.182500000000001
input.NLPR03w49.gz,0.8112500000000011
input.UIUC03Rd1.gz,0.8137500000000006
input.UIUC03Rd2.gz,0.7850000000000001
input.UIUC03Rd3.gz,0.9275000000000002
input.UIUC03Rt1.gz,0.20250000000000234
input.UIUC03Rtd1.gz,1.1612500000000008
input.aplrob03a.gz,1.776250000000001
input.aplrob03b.gz,0.7787500000000005
input.aplrob03c.gz,1.1012500000000003
input.aplrob03d.gz,0.8262500000000017
input.aplrob03e.gz,0.8112500000000011
input.fub03IeOLKe3.gz,0.8750000000000018
input.fub03InB2e3.gz,1.08
input.fub03InOLe3.gz,0.9762500000000021
input.fub03IneOBu3.gz,0.7512500000000006
input.fub03IneOLe3.gz,0.7575000000000021
input.humR03d.gz,0.8862500000000004
input.humR03dc.gz,-0.24999999999999822
input.humR03de.gz,1.3175000000000008
