r1,r2,score
input.acqnt1.gz,input.assctv1.gz,0.6425
input.assctv1.gz,input.acqnt1.gz,0.6425
input.acqnt1.gz,input.assctv2.gz,0.65
input.assctv2.gz,input.acqnt1.gz,0.65
input.acqnt1.gz,input.brkly6.gz,0.6275000000000001
input.brkly6.gz,input.acqnt1.gz,0.6275000000000001
input.acqnt1.gz,input.brkly7.gz,0.7150000000000001
input.brkly7.gz,input.acqnt1.gz,0.7150000000000001
input.acqnt1.gz,input.citri1.gz,0.475
input.citri1.gz,input.acqnt1.gz,0.475
input.acqnt1.gz,input.citri2.gz,0.5075000000000001
input.citri2.gz,input.acqnt1.gz,0.5075000000000001
input.acqnt1.gz,input.citya1.gz,0.69
input.citya1.gz,input.acqnt1.gz,0.69
input.acqnt1.gz,input.citya2.gz,0.6425000000000001
input.citya2.gz,input.acqnt1.gz,0.6425000000000001
input.acqnt1.gz,input.clarta.gz,0.5700000000000001
input.clarta.gz,input.acqnt1.gz,0.5700000000000001
input.acqnt1.gz,input.clartm.gz,0.5449999999999999
input.clartm.gz,input.acqnt1.gz,0.5449999999999999
input.acqnt1.gz,input.crnlea.gz,0.53
input.crnlea.gz,input.acqnt1.gz,0.53
input.acqnt1.gz,input.crnlla.gz,0.575
input.crnlla.gz,input.acqnt1.gz,0.575
input.acqnt1.gz,input.dortd1.gz,0.4699999999999999
input.dortd1.gz,input.acqnt1.gz,0.4699999999999999
input.acqnt1.gz,input.dortd2.gz,0.47000000000000003
input.dortd2.gz,input.acqnt1.gz,0.47000000000000003
input.acqnt1.gz,input.erima1.gz,0.43000000000000005
input.erima1.gz,input.acqnt1.gz,0.43000000000000005
input.acqnt1.gz,input.eth001.gz,0.51
input.eth001.gz,input.acqnt1.gz,0.51
input.acqnt1.gz,input.eth002.gz,0.6025
input.eth002.gz,input.acqnt1.gz,0.6025
input.acqnt1.gz,input.inq101.gz,0.6525
input.inq101.gz,input.acqnt1.gz,0.6525
input.acqnt1.gz,input.inq102.gz,0.7050000000000001
input.inq102.gz,input.acqnt1.gz,0.7050000000000001
input.acqnt1.gz,input.lsia0mf.gz,0.4600000000000001
input.lsia0mf.gz,input.acqnt1.gz,0.4600000000000001
input.acqnt1.gz,input.lsia0mw2.gz,0.48250000000000004
input.lsia0mw2.gz,input.acqnt1.gz,0.48250000000000004
input.acqnt1.gz,input.nyuir1.gz,0.575
input.nyuir1.gz,input.acqnt1.gz,0.575
input.acqnt1.gz,input.nyuir2.gz,0.5775
input.nyuir2.gz,input.acqnt1.gz,0.5775
input.acqnt1.gz,input.padre2.gz,0.45499999999999996
input.padre2.gz,input.acqnt1.gz,0.45499999999999996
input.acqnt1.gz,input.pircs1.gz,0.6174999999999999
input.pircs1.gz,input.acqnt1.gz,0.6174999999999999
input.acqnt1.gz,input.pircs2.gz,0.6
input.pircs2.gz,input.acqnt1.gz,0.6
input.acqnt1.gz,input.rutfua1.gz,0.585
input.rutfua1.gz,input.acqnt1.gz,0.585
input.acqnt1.gz,input.rutfua2.gz,0.575
input.rutfua2.gz,input.acqnt1.gz,0.575
input.acqnt1.gz,input.siems1.gz,0.4925
input.siems1.gz,input.acqnt1.gz,0.4925
input.acqnt1.gz,input.siems2.gz,0.5025000000000001
input.siems2.gz,input.acqnt1.gz,0.5025000000000001
input.acqnt1.gz,input.topic3.gz,0.36500000000000005
input.topic3.gz,input.acqnt1.gz,0.36500000000000005
input.acqnt1.gz,input.virtu1.gz,0.39
input.virtu1.gz,input.acqnt1.gz,0.39
input.acqnt1.gz,input.vtc2s2.gz,0.6599999999999999
input.vtc2s2.gz,input.acqnt1.gz,0.6599999999999999
input.acqnt1.gz,input.vtc5s2.gz,0.64
input.vtc5s2.gz,input.acqnt1.gz,0.64
input.acqnt1.gz,input.westp1.gz,0.6425
input.westp1.gz,input.acqnt1.gz,0.6425
input.acqnt1.gz,input.xerox3.gz,0.49000000000000005
input.xerox3.gz,input.acqnt1.gz,0.49000000000000005
input.acqnt1.gz,input.xerox4.gz,0.4025
input.xerox4.gz,input.acqnt1.gz,0.4025
input.assctv1.gz,input.assctv2.gz,0.725
input.assctv2.gz,input.assctv1.gz,0.725
input.assctv1.gz,input.brkly6.gz,0.7475
input.brkly6.gz,input.assctv1.gz,0.7475
input.assctv1.gz,input.brkly7.gz,0.7675
input.brkly7.gz,input.assctv1.gz,0.7675
input.assctv1.gz,input.citri1.gz,0.6875
input.citri1.gz,input.assctv1.gz,0.6875
input.assctv1.gz,input.citri2.gz,0.6725
input.citri2.gz,input.assctv1.gz,0.6725
input.assctv1.gz,input.citya1.gz,0.7474999999999999
input.citya1.gz,input.assctv1.gz,0.7474999999999999
input.assctv1.gz,input.citya2.gz,0.74
input.citya2.gz,input.assctv1.gz,0.74
input.assctv1.gz,input.clarta.gz,0.7175
input.clarta.gz,input.assctv1.gz,0.7175
input.assctv1.gz,input.clartm.gz,0.72
input.clartm.gz,input.assctv1.gz,0.72
input.assctv1.gz,input.crnlea.gz,0.6849999999999999
input.crnlea.gz,input.assctv1.gz,0.6849999999999999
input.assctv1.gz,input.crnlla.gz,0.735
input.crnlla.gz,input.assctv1.gz,0.735
input.assctv1.gz,input.dortd1.gz,0.6725
input.dortd1.gz,input.assctv1.gz,0.6725
input.assctv1.gz,input.dortd2.gz,0.6900000000000001
input.dortd2.gz,input.assctv1.gz,0.6900000000000001
input.assctv1.gz,input.erima1.gz,0.6725
input.erima1.gz,input.assctv1.gz,0.6725
input.assctv1.gz,input.eth001.gz,0.68
input.eth001.gz,input.assctv1.gz,0.68
input.assctv1.gz,input.eth002.gz,0.73
input.eth002.gz,input.assctv1.gz,0.73
input.assctv1.gz,input.inq101.gz,0.7525000000000001
input.inq101.gz,input.assctv1.gz,0.7525000000000001
input.assctv1.gz,input.inq102.gz,0.7899999999999999
input.inq102.gz,input.assctv1.gz,0.7899999999999999
input.assctv1.gz,input.lsia0mf.gz,0.67
input.lsia0mf.gz,input.assctv1.gz,0.67
input.assctv1.gz,input.lsia0mw2.gz,0.67
input.lsia0mw2.gz,input.assctv1.gz,0.67
input.assctv1.gz,input.nyuir1.gz,0.7525
input.nyuir1.gz,input.assctv1.gz,0.7525
input.assctv1.gz,input.nyuir2.gz,0.7549999999999999
input.nyuir2.gz,input.assctv1.gz,0.7549999999999999
input.assctv1.gz,input.padre2.gz,0.725
input.padre2.gz,input.assctv1.gz,0.725
input.assctv1.gz,input.pircs1.gz,0.7274999999999999
input.pircs1.gz,input.assctv1.gz,0.7274999999999999
input.assctv1.gz,input.pircs2.gz,0.7125
input.pircs2.gz,input.assctv1.gz,0.7125
input.assctv1.gz,input.rutfua1.gz,0.7424999999999999
input.rutfua1.gz,input.assctv1.gz,0.7424999999999999
input.assctv1.gz,input.rutfua2.gz,0.755
input.rutfua2.gz,input.assctv1.gz,0.755
input.assctv1.gz,input.siems1.gz,0.7025
input.siems1.gz,input.assctv1.gz,0.7025
input.assctv1.gz,input.siems2.gz,0.7175
input.siems2.gz,input.assctv1.gz,0.7175
input.assctv1.gz,input.topic3.gz,0.6975
input.topic3.gz,input.assctv1.gz,0.6975
input.assctv1.gz,input.virtu1.gz,0.7
input.virtu1.gz,input.assctv1.gz,0.7
input.assctv1.gz,input.vtc2s2.gz,0.745
input.vtc2s2.gz,input.assctv1.gz,0.745
input.assctv1.gz,input.vtc5s2.gz,0.76
input.vtc5s2.gz,input.assctv1.gz,0.76
input.assctv1.gz,input.westp1.gz,0.7725
input.westp1.gz,input.assctv1.gz,0.7725
input.assctv1.gz,input.xerox3.gz,0.6975
input.xerox3.gz,input.assctv1.gz,0.6975
input.assctv1.gz,input.xerox4.gz,0.6775
input.xerox4.gz,input.assctv1.gz,0.6775
input.assctv2.gz,input.brkly6.gz,0.7249999999999999
input.brkly6.gz,input.assctv2.gz,0.7249999999999999
input.assctv2.gz,input.brkly7.gz,0.7575000000000001
input.brkly7.gz,input.assctv2.gz,0.7575000000000001
input.assctv2.gz,input.citri1.gz,0.6699999999999999
input.citri1.gz,input.assctv2.gz,0.6699999999999999
input.assctv2.gz,input.citri2.gz,0.665
input.citri2.gz,input.assctv2.gz,0.665
input.assctv2.gz,input.citya1.gz,0.74
input.citya1.gz,input.assctv2.gz,0.74
input.assctv2.gz,input.citya2.gz,0.7425
input.citya2.gz,input.assctv2.gz,0.7425
input.assctv2.gz,input.clarta.gz,0.7300000000000001
input.clarta.gz,input.assctv2.gz,0.7300000000000001
input.assctv2.gz,input.clartm.gz,0.7425
input.clartm.gz,input.assctv2.gz,0.7425
