r1,weight
input.acqnt1.gz,18.97
input.assctv1.gz,23.8675
input.assctv2.gz,24.5175
input.brkly6.gz,23.385
input.brkly7.gz,26.06
input.citri1.gz,21.16
input.citri2.gz,21.15
input.citya1.gz,25.8875
input.citya2.gz,24.5875
input.clarta.gz,21.16
input.clartm.gz,20.43
input.crnlea.gz,22.392500000000002
input.crnlla.gz,23.605
input.dortd1.gz,19.8675
input.dortd2.gz,20.91
input.erima1.gz,20.025
input.eth001.gz,21.9225
input.eth002.gz,22.4725
input.inq101.gz,21.697499999999998
input.inq102.gz,22.6525
input.lsia0mf.gz,19.8875
input.lsia0mw2.gz,20.0575
input.nyuir1.gz,22.265
input.nyuir2.gz,22.35
input.padre2.gz,20.0025
input.pircs1.gz,23.195
input.pircs2.gz,22.8
input.rutfua1.gz,21.7575
input.rutfua2.gz,21.97
input.siems1.gz,21.255
input.siems2.gz,21.6175
input.topic3.gz,18.865
input.virtu1.gz,18.4675
input.vtc2s2.gz,23.8325
input.vtc5s2.gz,24.0625
input.westp1.gz,21.88
input.xerox3.gz,11.114999999999998
input.xerox4.gz,13.2625
