r1,weight
input.acqnt1.gz,19.58
input.assctv1.gz,25.155
input.assctv2.gz,26.1575
input.brkly6.gz,24.88
input.brkly7.gz,27.845
input.citri1.gz,22.085
input.citri2.gz,21.325
input.citya1.gz,26.885
input.citya2.gz,25.775
input.clarta.gz,23.07
input.clartm.gz,22.3325
input.crnlea.gz,23.115000000000002
input.crnlla.gz,24.375
input.dortd1.gz,21.0025
input.dortd2.gz,22.2025
input.erima1.gz,21.03
input.eth001.gz,22.8825
input.eth002.gz,23.5825
input.inq101.gz,22.6375
input.inq102.gz,23.8075
input.lsia0mf.gz,20.3475
input.lsia0mw2.gz,20.525
input.nyuir1.gz,23.61
input.nyuir2.gz,23.7325
input.padre2.gz,21.2825
input.pircs1.gz,24.4725
input.pircs2.gz,23.7975
input.rutfua1.gz,23.2375
input.rutfua2.gz,23.0975
input.siems1.gz,23.0275
input.siems2.gz,22.52
input.topic3.gz,19.63
input.virtu1.gz,19.6
input.vtc2s2.gz,24.8425
input.vtc5s2.gz,24.895
input.westp1.gz,22.9225
input.xerox3.gz,11.6375
input.xerox4.gz,13.955
