r1,weight
input.acqnt1.gz,20.565
input.assctv1.gz,25.985
input.assctv2.gz,26.8525
input.brkly6.gz,25.5375
input.brkly7.gz,27.755
input.citri1.gz,23.225
input.citri2.gz,22.6575
input.citya1.gz,27.145
input.citya2.gz,26.19
input.clarta.gz,23.4275
input.clartm.gz,22.96
input.crnlea.gz,24.0025
input.crnlla.gz,25.255
input.dortd1.gz,22.3225
input.dortd2.gz,23.005
input.erima1.gz,21.805
input.eth001.gz,23.880000000000003
input.eth002.gz,25.0975
input.inq101.gz,25.8775
input.inq102.gz,27.365000000000002
input.lsia0mf.gz,22.0075
input.lsia0mw2.gz,22.275
input.nyuir1.gz,24.44
input.nyuir2.gz,24.4725
input.padre2.gz,22.235
input.pircs1.gz,24.8625
input.pircs2.gz,24.125
input.rutfua1.gz,23.975
input.rutfua2.gz,24.115
input.siems1.gz,22.8275
input.siems2.gz,22.6925
input.topic3.gz,19.665
input.virtu1.gz,19.915
input.vtc2s2.gz,25.1125
input.vtc5s2.gz,25.2175
input.westp1.gz,25.6525
input.xerox3.gz,22.035
input.xerox4.gz,21.3075
