r1,weight
input.acqnt1.gz,20.485
input.assctv1.gz,26.0925
input.assctv2.gz,26.48
input.brkly6.gz,25.7125
input.brkly7.gz,28.2475
input.citri1.gz,23.0725
input.citri2.gz,22.220000000000002
input.citya1.gz,27.5175
input.citya2.gz,26.4475
input.clarta.gz,23.875
input.clartm.gz,23.245
input.crnlea.gz,23.73
input.crnlla.gz,24.825
input.dortd1.gz,22.1825
input.dortd2.gz,23.0775
input.erima1.gz,21.9475
input.eth001.gz,23.67
input.eth002.gz,25.330000000000002
input.inq101.gz,25.8575
input.inq102.gz,27.605
input.lsia0mf.gz,21.6875
input.lsia0mw2.gz,21.94
input.nyuir1.gz,25.025
input.nyuir2.gz,25.065
input.padre2.gz,22.5075
input.pircs1.gz,25.045
input.pircs2.gz,24.26
input.rutfua1.gz,24.6975
input.rutfua2.gz,24.7925
input.siems1.gz,23.5325
input.siems2.gz,22.695
input.topic3.gz,20.009999999999998
input.virtu1.gz,20.2175
input.vtc2s2.gz,25.85
input.vtc5s2.gz,25.8075
input.westp1.gz,25.685
input.xerox3.gz,21.755
input.xerox4.gz,21.165
