r1,weight
input.acqnt1.gz,19.8625
input.assctv1.gz,24.6975
input.assctv2.gz,24.8
input.brkly6.gz,24.2225
input.brkly7.gz,26.57
input.citri1.gz,21.9675
input.citri2.gz,21.7125
input.citya1.gz,26.535
input.citya2.gz,25.185
input.clarta.gz,21.677500000000002
input.clartm.gz,20.985
input.crnlea.gz,22.615
input.crnlla.gz,23.7
input.dortd1.gz,20.6275
input.dortd2.gz,21.49
input.erima1.gz,20.6425
input.eth001.gz,22.645
input.eth002.gz,22.875
input.inq101.gz,24.82
input.inq102.gz,25.9775
input.lsia0mf.gz,20.61
input.lsia0mw2.gz,20.805
input.nyuir1.gz,23.0475
input.nyuir2.gz,23.1375
input.padre2.gz,20.6925
input.pircs1.gz,23.4375
input.pircs2.gz,23.1625
input.rutfua1.gz,22.53
input.rutfua2.gz,22.755
input.siems1.gz,21.7075
input.siems2.gz,22.075
input.topic3.gz,19.4875
input.virtu1.gz,19.4225
input.vtc2s2.gz,24.55
input.vtc5s2.gz,24.645
input.westp1.gz,24.55
input.xerox3.gz,20.45
input.xerox4.gz,19.75
