r1,weight
input.acqnt1.gz,1.0524999999999984
input.assctv1.gz,6.472499999999997
input.assctv2.gz,7.339999999999996
input.brkly6.gz,6.024999999999999
input.brkly7.gz,8.242499999999996
input.citri1.gz,3.7124999999999986
input.citri2.gz,3.144999999999996
input.citya1.gz,7.632499999999997
input.citya2.gz,6.677499999999998
input.clarta.gz,3.9149999999999956
input.clartm.gz,3.447499999999998
input.crnlea.gz,4.489999999999998
input.crnlla.gz,5.742499999999996
input.dortd1.gz,2.8099999999999987
input.dortd2.gz,3.492499999999996
input.erima1.gz,2.292499999999997
input.eth001.gz,4.3675
input.eth002.gz,5.584999999999997
input.inq101.gz,6.364999999999998
input.inq102.gz,7.852499999999999
input.lsia0mf.gz,2.4949999999999974
input.lsia0mw2.gz,2.7624999999999957
input.nyuir1.gz,4.927499999999998
input.nyuir2.gz,4.959999999999997
input.padre2.gz,2.7224999999999966
input.pircs1.gz,5.349999999999998
input.pircs2.gz,4.612499999999997
input.rutfua1.gz,4.462499999999999
input.rutfua2.gz,4.602499999999996
input.siems1.gz,3.3149999999999977
input.siems2.gz,3.179999999999996
input.topic3.gz,0.1524999999999963
input.virtu1.gz,0.4024999999999963
input.vtc2s2.gz,5.599999999999998
input.vtc5s2.gz,5.704999999999998
input.westp1.gz,6.139999999999997
input.xerox3.gz,2.5224999999999973
input.xerox4.gz,1.7949999999999982
