r1,weight
input.acqnt1.gz,19.8025
input.assctv1.gz,25.885
input.assctv2.gz,26.39
input.brkly6.gz,25.080000000000002
input.brkly7.gz,27.23
input.citri1.gz,23.11
input.citri2.gz,22.3275
input.citya1.gz,26.475
input.citya2.gz,25.535
input.clarta.gz,22.955
input.clartm.gz,22.3025
input.crnlea.gz,24.13
input.crnlla.gz,24.8325
input.dortd1.gz,22.535
input.dortd2.gz,23.1375
input.erima1.gz,21.91
input.eth001.gz,23.69
input.eth002.gz,24.6025
input.inq101.gz,25.3825
input.inq102.gz,26.91
input.lsia0mf.gz,22.259999999999998
input.lsia0mw2.gz,22.4125
input.nyuir1.gz,24.0225
input.nyuir2.gz,24.0625
input.padre2.gz,21.5975
input.pircs1.gz,24.4375
input.pircs2.gz,23.55
input.rutfua1.gz,24.125
input.rutfua2.gz,24.125
input.siems1.gz,22.745
input.siems2.gz,22.9625
input.topic3.gz,20.044999999999998
input.virtu1.gz,18.857499999999998
input.vtc2s2.gz,24.715
input.vtc5s2.gz,24.7225
input.westp1.gz,25.1675
input.xerox3.gz,22.005
input.xerox4.gz,21.3725
