r1,weight
input.acqnt1.gz,19.2675
input.assctv1.gz,24.71
input.assctv2.gz,24.505
input.brkly6.gz,23.775
input.brkly7.gz,25.935
input.citri1.gz,22.02
input.citri2.gz,21.61
input.citya1.gz,25.725
input.citya2.gz,24.6225
input.clarta.gz,21.3425
input.clartm.gz,20.6325
input.crnlea.gz,23.0425
input.crnlla.gz,23.517500000000002
input.dortd1.gz,21.1375
input.dortd2.gz,21.955
input.erima1.gz,21.2125
input.eth001.gz,22.52
input.eth002.gz,23.4925
input.inq101.gz,24.3375
input.inq102.gz,25.4675
input.lsia0mf.gz,21.175
input.lsia0mw2.gz,21.357499999999998
input.nyuir1.gz,23.0175
input.nyuir2.gz,23.0475
input.padre2.gz,20.4075
input.pircs1.gz,23.4375
input.pircs2.gz,22.64
input.rutfua1.gz,23.1275
input.rutfua2.gz,23.465
input.siems1.gz,21.752499999999998
input.siems2.gz,22.0175
input.topic3.gz,18.73
input.virtu1.gz,18.3225
input.vtc2s2.gz,24.1875
input.vtc5s2.gz,24.32
input.westp1.gz,24.0775
input.xerox3.gz,20.9675
input.xerox4.gz,20.36
