r1,weight
input.acqnt1.gz,20.0375
input.assctv1.gz,25.7725
input.assctv2.gz,26.96
input.brkly6.gz,25.13
input.brkly7.gz,27.775
input.citri1.gz,22.4775
input.citri2.gz,21.9925
input.citya1.gz,27.2425
input.citya2.gz,26.0125
input.clarta.gz,23.5825
input.clartm.gz,23.7125
input.crnlea.gz,23.86
input.crnlla.gz,25.0175
input.dortd1.gz,22.1375
input.dortd2.gz,22.689999999999998
input.erima1.gz,21.605
input.eth001.gz,23.2525
input.eth002.gz,23.9075
input.inq101.gz,23.4875
input.inq102.gz,24.5275
input.lsia0mf.gz,21.5
input.lsia0mw2.gz,21.71
input.nyuir1.gz,24.7625
input.nyuir2.gz,24.8525
input.padre2.gz,21.4575
input.pircs1.gz,25.3975
input.pircs2.gz,24.6675
input.rutfua1.gz,23.8875
input.rutfua2.gz,23.7525
input.siems1.gz,22.895
input.siems2.gz,23.2475
input.topic3.gz,20.9275
input.virtu1.gz,20.4975
input.vtc2s2.gz,25.47
input.vtc5s2.gz,25.66
input.westp1.gz,23.66
input.xerox3.gz,9.987499999999999
input.xerox4.gz,12.385
