r1,weight
input.acqnt1.gz,20.6825
input.assctv1.gz,27.075
input.assctv2.gz,26.82
input.brkly6.gz,26.175
input.brkly7.gz,28.1575
input.citri1.gz,23.3475
input.citri2.gz,22.945
input.citya1.gz,27.2625
input.citya2.gz,26.64
input.clarta.gz,23.9125
input.clartm.gz,23.252499999999998
input.crnlea.gz,23.9175
input.crnlla.gz,24.9975
input.dortd1.gz,22.04
input.dortd2.gz,22.725
input.erima1.gz,21.9775
input.eth001.gz,23.9475
input.eth002.gz,24.169999999999998
input.inq101.gz,25.7
input.inq102.gz,27.665
input.lsia0mf.gz,21.93
input.lsia0mw2.gz,22.195
input.nyuir1.gz,24.585
input.nyuir2.gz,24.6
input.padre2.gz,21.605
input.pircs1.gz,25.105
input.pircs2.gz,24.8475
input.rutfua1.gz,23.7775
input.rutfua2.gz,23.805
input.siems1.gz,23.1525
input.siems2.gz,23.405
input.topic3.gz,20.665
input.virtu1.gz,20.77
input.vtc2s2.gz,25.9975
input.vtc5s2.gz,25.815
input.westp1.gz,26.035
input.xerox3.gz,21.5175
input.xerox4.gz,20.7825
