r1,weight
input.acqnt1.gz,0.8749999999999964
input.assctv1.gz,6.274999999999995
input.assctv2.gz,7.092499999999998
input.brkly6.gz,5.9999999999999964
input.brkly7.gz,8.219999999999995
input.citri1.gz,3.4549999999999983
input.citri2.gz,2.9049999999999976
input.citya1.gz,7.757499999999997
input.citya2.gz,6.844999999999999
input.clarta.gz,3.6649999999999956
input.clartm.gz,2.9549999999999983
input.crnlea.gz,4.147499999999997
input.crnlla.gz,5.6249999999999964
input.dortd1.gz,2.3424999999999976
input.dortd2.gz,3.1424999999999983
input.erima1.gz,1.8999999999999986
input.eth001.gz,4.209999999999997
input.eth002.gz,4.324999999999996
input.inq101.gz,6.164999999999999
input.inq102.gz,7.904999999999998
input.lsia0mf.gz,2.0524999999999984
input.lsia0mw2.gz,2.2474999999999987
input.nyuir1.gz,4.419999999999998
input.nyuir2.gz,4.472499999999997
input.padre2.gz,2.2474999999999987
input.pircs1.gz,5.172499999999996
input.pircs2.gz,4.739999999999998
input.rutfua1.gz,3.8924999999999983
input.rutfua2.gz,3.867499999999996
input.siems1.gz,3.0799999999999983
input.siems2.gz,3.487499999999997
input.topic3.gz,0.447499999999998
input.virtu1.gz,0.5449999999999982
input.vtc2s2.gz,5.524999999999999
input.vtc5s2.gz,5.597499999999997
input.westp1.gz,6.122499999999999
input.xerox3.gz,1.9624999999999986
input.xerox4.gz,1.139999999999997
