r1,weight
input.acqnt1.gz,0.722499999999993
input.assctv1.gz,7.092499999999994
input.assctv2.gz,6.954999999999995
input.brkly6.gz,5.999999999999993
input.brkly7.gz,7.797499999999992
input.citri1.gz,3.444999999999993
input.citri2.gz,3.1374999999999957
input.citya1.gz,7.194999999999993
input.citya2.gz,6.469999999999995
input.clarta.gz,3.7999999999999936
input.clartm.gz,3.624999999999993
input.crnlea.gz,4.154999999999994
input.crnlla.gz,5.0099999999999945
input.dortd1.gz,2.3874999999999957
input.dortd2.gz,2.9874999999999936
input.erima1.gz,2.2974999999999923
input.eth001.gz,3.899999999999995
input.eth002.gz,5.409999999999993
input.inq101.gz,5.752499999999994
input.inq102.gz,7.649999999999995
input.lsia0mf.gz,2.2924999999999933
input.lsia0mw2.gz,2.5549999999999926
input.nyuir1.gz,4.912499999999994
input.nyuir2.gz,4.932499999999994
input.padre2.gz,2.2074999999999925
input.pircs1.gz,5.157499999999995
input.pircs2.gz,4.522499999999994
input.rutfua1.gz,4.1449999999999925
input.rutfua2.gz,4.2699999999999925
input.siems1.gz,3.2899999999999956
input.siems2.gz,3.0824999999999925
input.topic3.gz,0.1824999999999939
input.virtu1.gz,0.47249999999999304
input.vtc2s2.gz,5.924999999999994
input.vtc5s2.gz,5.707499999999996
input.westp1.gz,5.982499999999995
input.xerox3.gz,1.967499999999994
input.xerox4.gz,1.2249999999999943
