r1,weight
input.acqnt1.gz,21.2625
input.assctv1.gz,26.8275
input.assctv2.gz,27.12
input.brkly6.gz,26.1275
input.brkly7.gz,28.405
input.citri1.gz,23.53
input.citri2.gz,22.89
input.citya1.gz,28.0875
input.citya2.gz,26.82
input.clarta.gz,24.41
input.clartm.gz,24.5125
input.crnlea.gz,24.4725
input.crnlla.gz,25.384999999999998
input.dortd1.gz,23.0875
input.dortd2.gz,23.5275
input.erima1.gz,22.4475
input.eth001.gz,24.195
input.eth002.gz,24.5475
input.inq101.gz,26.555
input.inq102.gz,28.5625
input.lsia0mf.gz,22.6125
input.lsia0mw2.gz,22.794999999999998
input.nyuir1.gz,25.64
input.nyuir2.gz,25.7
input.padre2.gz,22.37
input.pircs1.gz,25.8725
input.pircs2.gz,25.32
input.rutfua1.gz,25.3625
input.rutfua2.gz,25.1
input.siems1.gz,23.5625
input.siems2.gz,23.9275
input.topic3.gz,21.395
input.virtu1.gz,21.5325
input.vtc2s2.gz,26.5025
input.vtc5s2.gz,26.54
input.westp1.gz,26.92
input.xerox3.gz,22.82
input.xerox4.gz,21.8725
