r1,weight
input.acqnt1.gz,6.568846118910532
input.assctv1.gz,9.146593214262726
input.assctv2.gz,9.192174792657923
input.brkly6.gz,8.269278768594496
input.brkly7.gz,10.07602042366301
input.citri1.gz,7.651493596811443
input.citri2.gz,7.2544709059585015
input.citya1.gz,9.641554047038623
input.citya2.gz,8.695657189169927
input.clarta.gz,7.924763260791259
input.clartm.gz,7.840485699524193
input.crnlea.gz,8.334565449761804
input.crnlla.gz,8.425702701577206
input.dortd1.gz,7.402062364222749
input.dortd2.gz,7.616363609694447
input.erima1.gz,7.160596531016894
input.eth001.gz,7.7888302882248235
input.eth002.gz,7.8699955400731545
input.inq101.gz,9.452192511077174
input.inq102.gz,10.580125366928558
input.lsia0mf.gz,7.279735014265656
input.lsia0mw2.gz,7.363926702572672
input.nyuir1.gz,8.233026704831696
input.nyuir2.gz,8.246751428064247
input.padre2.gz,7.109026201863492
input.pircs1.gz,8.66464619259921
input.pircs2.gz,8.189282861062871
input.rutfua1.gz,8.045091926688515
input.rutfua2.gz,7.872620585781126
input.siems1.gz,7.158068662106281
input.siems2.gz,7.401242169643942
input.topic3.gz,6.510603618680951
input.virtu1.gz,6.558862480594914
input.vtc2s2.gz,8.551618696083649
input.vtc5s2.gz,8.526603794814735
input.westp1.gz,9.075958266021951
input.xerox3.gz,7.59859301396873
input.xerox4.gz,7.073045144696561
