r1,weight
input.acqnt1.gz,19.6225
input.assctv1.gz,25.82
input.assctv2.gz,26.13
input.brkly6.gz,25.335
input.brkly7.gz,27.5225
input.citri1.gz,23.0775
input.citri2.gz,21.997500000000002
input.citya1.gz,26.8575
input.citya2.gz,25.9125
input.clarta.gz,23.3775
input.clartm.gz,22.580000000000002
input.crnlea.gz,23.875
input.crnlla.gz,24.4775
input.dortd1.gz,22.2275
input.dortd2.gz,23.23
input.erima1.gz,22.1225
input.eth001.gz,23.575
input.eth002.gz,24.7875
input.inq101.gz,25.2725
input.inq102.gz,27.1525
input.lsia0mf.gz,21.8475
input.lsia0mw2.gz,22.0375
input.nyuir1.gz,24.634999999999998
input.nyuir2.gz,24.6775
input.padre2.gz,21.895
input.pircs1.gz,24.6475
input.pircs2.gz,23.7625
input.rutfua1.gz,24.7525
input.rutfua2.gz,24.745
input.siems1.gz,23.55
input.siems2.gz,22.9175
input.topic3.gz,19.93
input.virtu1.gz,19.415
input.vtc2s2.gz,25.4375
input.vtc5s2.gz,25.43
input.westp1.gz,25.3275
input.xerox3.gz,21.5925
input.xerox4.gz,21.145
