r1,weight
input.acqnt1.gz,6.092801781102919
input.assctv1.gz,8.241938839549192
input.assctv2.gz,8.622073139994086
input.brkly6.gz,7.6228155670400595
input.brkly7.gz,9.346807905436107
input.citri1.gz,6.9727134880521335
input.citri2.gz,6.717852381557639
input.citya1.gz,8.851068938601689
input.citya2.gz,8.100770622302198
input.clarta.gz,7.10644020779064
input.clartm.gz,6.921533178613161
input.crnlea.gz,7.697555482551186
input.crnlla.gz,7.8579855851225195
input.dortd1.gz,6.922356814694629
input.dortd2.gz,7.080487004432023
input.erima1.gz,6.537318392797902
input.eth001.gz,7.219400343004431
input.eth002.gz,7.51771225763769
input.inq101.gz,8.512744129324094
input.inq102.gz,9.588637529754019
input.lsia0mf.gz,6.756181671448436
input.lsia0mw2.gz,6.829775497413128
input.nyuir1.gz,7.282316685250149
input.nyuir2.gz,7.296437080401706
input.padre2.gz,6.540845366674975
input.pircs1.gz,7.913917118283078
input.pircs2.gz,7.4977675675630415
input.rutfua1.gz,7.308921420112211
input.rutfua2.gz,7.148976284432522
input.siems1.gz,6.616155106456175
input.siems2.gz,6.561366777120416
input.topic3.gz,5.912978271117765
input.virtu1.gz,5.9625703759270605
input.vtc2s2.gz,7.8068887019117925
input.vtc5s2.gz,7.807880013385288
input.westp1.gz,8.170133554573313
input.xerox3.gz,6.916621478238185
input.xerox4.gz,6.538829770203069
