r1,weight
input.acqnt1.gz,4.951957777677393
input.assctv1.gz,7.503970200301127
input.assctv2.gz,7.449073546868561
input.brkly6.gz,6.911562425558685
input.brkly7.gz,8.187724543925992
input.citri1.gz,6.3166221990868365
input.citri2.gz,5.783924854385109
input.citya1.gz,8.006501646864725
input.citya2.gz,7.172464168829766
input.clarta.gz,5.891019858088834
input.clartm.gz,5.777469830916868
input.crnlea.gz,6.95863448718418
input.crnlla.gz,6.850241510838745
input.dortd1.gz,6.013791625612709
input.dortd2.gz,6.229803187597294
input.erima1.gz,6.016101280997117
input.eth001.gz,6.380382558381487
input.eth002.gz,6.619709108210844
input.inq101.gz,7.580622376182523
input.inq102.gz,8.224028251476915
input.lsia0mf.gz,6.065104435085562
input.lsia0mw2.gz,6.117482818945597
input.nyuir1.gz,6.51624929046344
input.nyuir2.gz,6.526249601291587
input.padre2.gz,5.547902383521927
input.pircs1.gz,6.9411206000267045
input.pircs2.gz,6.644057422703696
input.rutfua1.gz,6.404369143148194
input.rutfua2.gz,6.468369631963995
input.siems1.gz,6.039533965199568
input.siems2.gz,6.155223462958507
input.topic3.gz,5.36129977426745
input.virtu1.gz,5.015233547454013
input.vtc2s2.gz,7.321103871227956
input.vtc5s2.gz,7.34795449305174
input.westp1.gz,7.251491839358289
input.xerox3.gz,6.108640179347707
input.xerox4.gz,5.835153106514237
