r1,r2,score
input.acqnt2.gz,input.brkly8.gz,0.6275000000000001
input.brkly8.gz,input.acqnt2.gz,0.6275000000000001
input.acqnt2.gz,input.cityi1.gz,0.5650000000000001
input.cityi1.gz,input.acqnt2.gz,0.5650000000000001
input.acqnt2.gz,input.cityr1.gz,0.6625
input.cityr1.gz,input.acqnt2.gz,0.6625
input.acqnt2.gz,input.cityr2.gz,0.6475
input.cityr2.gz,input.acqnt2.gz,0.6475
input.acqnt2.gz,input.clarta.gz,0.6050000000000001
input.clarta.gz,input.acqnt2.gz,0.6050000000000001
input.acqnt2.gz,input.crnlqr.gz,0.6300000000000001
input.crnlqr.gz,input.acqnt2.gz,0.6300000000000001
input.acqnt2.gz,input.crnlrr.gz,0.62
input.crnlrr.gz,input.acqnt2.gz,0.62
input.acqnt2.gz,input.dortr1.gz,0.615
input.dortr1.gz,input.acqnt2.gz,0.615
input.acqnt2.gz,input.erimr1.gz,0.5575000000000001
input.erimr1.gz,input.acqnt2.gz,0.5575000000000001
input.acqnt2.gz,input.eth003.gz,0.585
input.eth003.gz,input.acqnt2.gz,0.585
input.acqnt2.gz,input.eth004.gz,0.575
input.eth004.gz,input.acqnt2.gz,0.575
input.acqnt2.gz,input.fdf1.gz,0.6
input.fdf1.gz,input.acqnt2.gz,0.6
input.acqnt2.gz,input.fdf2.gz,0.6025
input.fdf2.gz,input.acqnt2.gz,0.6025
input.acqnt2.gz,input.inq103.gz,0.575
input.inq103.gz,input.acqnt2.gz,0.575
input.acqnt2.gz,input.inq104.gz,0.5875
input.inq104.gz,input.acqnt2.gz,0.5875
input.acqnt2.gz,input.losPA1.gz,0.6224999999999999
input.losPA1.gz,input.acqnt2.gz,0.6224999999999999
input.acqnt2.gz,input.lsir1.gz,0.5824999999999999
input.lsir1.gz,input.acqnt2.gz,0.5824999999999999
input.acqnt2.gz,input.lsir2.gz,0.6025
input.lsir2.gz,input.acqnt2.gz,0.6025
input.acqnt2.gz,input.nyuir1.gz,0.5675
input.nyuir1.gz,input.acqnt2.gz,0.5675
input.acqnt2.gz,input.nyuir2.gz,0.59
input.nyuir2.gz,input.acqnt2.gz,0.59
input.acqnt2.gz,input.pircs3.gz,0.6050000000000001
input.pircs3.gz,input.acqnt2.gz,0.6050000000000001
input.acqnt2.gz,input.pircs4.gz,0.5975
input.pircs4.gz,input.acqnt2.gz,0.5975
input.acqnt2.gz,input.rutfur1.gz,0.55
input.rutfur1.gz,input.acqnt2.gz,0.55
input.acqnt2.gz,input.rutfur2.gz,0.54
input.rutfur2.gz,input.acqnt2.gz,0.54
input.acqnt2.gz,input.ucf101.gz,0.62
input.ucf101.gz,input.acqnt2.gz,0.62
input.acqnt2.gz,input.westp2.gz,0.5824999999999999
input.westp2.gz,input.acqnt2.gz,0.5824999999999999
input.acqnt2.gz,input.xerox1.gz,0.5325
input.xerox1.gz,input.acqnt2.gz,0.5325
input.acqnt2.gz,input.xerox2.gz,0.54
input.xerox2.gz,input.acqnt2.gz,0.54
input.brkly8.gz,input.cityi1.gz,0.5525
input.cityi1.gz,input.brkly8.gz,0.5525
input.brkly8.gz,input.cityr1.gz,0.6699999999999999
input.cityr1.gz,input.brkly8.gz,0.6699999999999999
input.brkly8.gz,input.cityr2.gz,0.64
input.cityr2.gz,input.brkly8.gz,0.64
input.brkly8.gz,input.clarta.gz,0.625
input.clarta.gz,input.brkly8.gz,0.625
input.brkly8.gz,input.crnlqr.gz,0.6425
input.crnlqr.gz,input.brkly8.gz,0.6425
input.brkly8.gz,input.crnlrr.gz,0.625
input.crnlrr.gz,input.brkly8.gz,0.625
input.brkly8.gz,input.dortr1.gz,0.645
input.dortr1.gz,input.brkly8.gz,0.645
input.brkly8.gz,input.erimr1.gz,0.545
input.erimr1.gz,input.brkly8.gz,0.545
input.brkly8.gz,input.eth003.gz,0.555
input.eth003.gz,input.brkly8.gz,0.555
input.brkly8.gz,input.eth004.gz,0.595
input.eth004.gz,input.brkly8.gz,0.595
input.brkly8.gz,input.fdf1.gz,0.61
input.fdf1.gz,input.brkly8.gz,0.61
input.brkly8.gz,input.fdf2.gz,0.6
input.fdf2.gz,input.brkly8.gz,0.6
input.brkly8.gz,input.inq103.gz,0.6475
input.inq103.gz,input.brkly8.gz,0.6475
input.brkly8.gz,input.inq104.gz,0.6375
input.inq104.gz,input.brkly8.gz,0.6375
input.brkly8.gz,input.losPA1.gz,0.625
input.losPA1.gz,input.brkly8.gz,0.625
input.brkly8.gz,input.lsir1.gz,0.5574999999999999
input.lsir1.gz,input.brkly8.gz,0.5574999999999999
input.brkly8.gz,input.lsir2.gz,0.6649999999999999
input.lsir2.gz,input.brkly8.gz,0.6649999999999999
input.brkly8.gz,input.nyuir1.gz,0.5025000000000001
input.nyuir1.gz,input.brkly8.gz,0.5025000000000001
input.brkly8.gz,input.nyuir2.gz,0.5875
input.nyuir2.gz,input.brkly8.gz,0.5875
input.brkly8.gz,input.pircs3.gz,0.6175
input.pircs3.gz,input.brkly8.gz,0.6175
input.brkly8.gz,input.pircs4.gz,0.6125
input.pircs4.gz,input.brkly8.gz,0.6125
input.brkly8.gz,input.rutfur1.gz,0.5650000000000001
