r1,r2,score
input.acqnt2.gz,input.brkly8.gz,0.7325
input.brkly8.gz,input.acqnt2.gz,0.7325
input.acqnt2.gz,input.cityi1.gz,0.6425
input.cityi1.gz,input.acqnt2.gz,0.6425
input.acqnt2.gz,input.cityr1.gz,0.74
input.cityr1.gz,input.acqnt2.gz,0.74
input.acqnt2.gz,input.cityr2.gz,0.7100000000000001
input.cityr2.gz,input.acqnt2.gz,0.7100000000000001
input.acqnt2.gz,input.clarta.gz,0.6775
input.clarta.gz,input.acqnt2.gz,0.6775
input.acqnt2.gz,input.crnlqr.gz,0.6925000000000001
input.crnlqr.gz,input.acqnt2.gz,0.6925000000000001
input.acqnt2.gz,input.crnlrr.gz,0.68
input.crnlrr.gz,input.acqnt2.gz,0.68
input.acqnt2.gz,input.dortr1.gz,0.6775
input.dortr1.gz,input.acqnt2.gz,0.6775
input.acqnt2.gz,input.erimr1.gz,0.6375
input.erimr1.gz,input.acqnt2.gz,0.6375
input.acqnt2.gz,input.eth003.gz,0.6675
input.eth003.gz,input.acqnt2.gz,0.6675
input.acqnt2.gz,input.eth004.gz,0.6525
input.eth004.gz,input.acqnt2.gz,0.6525
input.acqnt2.gz,input.fdf1.gz,0.6625
input.fdf1.gz,input.acqnt2.gz,0.6625
input.acqnt2.gz,input.fdf2.gz,0.6725
input.fdf2.gz,input.acqnt2.gz,0.6725
input.acqnt2.gz,input.inq103.gz,0.6849999999999999
input.inq103.gz,input.acqnt2.gz,0.6849999999999999
input.acqnt2.gz,input.inq104.gz,0.6725
input.inq104.gz,input.acqnt2.gz,0.6725
input.acqnt2.gz,input.losPA1.gz,0.6875
input.losPA1.gz,input.acqnt2.gz,0.6875
input.acqnt2.gz,input.lsir1.gz,0.665
input.lsir1.gz,input.acqnt2.gz,0.665
input.acqnt2.gz,input.lsir2.gz,0.705
input.lsir2.gz,input.acqnt2.gz,0.705
input.acqnt2.gz,input.nyuir1.gz,0.645
input.nyuir1.gz,input.acqnt2.gz,0.645
input.acqnt2.gz,input.nyuir2.gz,0.6525000000000001
input.nyuir2.gz,input.acqnt2.gz,0.6525000000000001
input.acqnt2.gz,input.pircs3.gz,0.6849999999999999
input.pircs3.gz,input.acqnt2.gz,0.6849999999999999
input.acqnt2.gz,input.pircs4.gz,0.6599999999999999
input.pircs4.gz,input.acqnt2.gz,0.6599999999999999
input.acqnt2.gz,input.rutfur1.gz,0.6375
input.rutfur1.gz,input.acqnt2.gz,0.6375
input.acqnt2.gz,input.rutfur2.gz,0.6174999999999999
input.rutfur2.gz,input.acqnt2.gz,0.6174999999999999
input.acqnt2.gz,input.ucf101.gz,0.6825
input.ucf101.gz,input.acqnt2.gz,0.6825
input.acqnt2.gz,input.westp2.gz,0.7025
input.westp2.gz,input.acqnt2.gz,0.7025
input.acqnt2.gz,input.xerox1.gz,0.65
input.xerox1.gz,input.acqnt2.gz,0.65
input.acqnt2.gz,input.xerox2.gz,0.64
input.xerox2.gz,input.acqnt2.gz,0.64
input.brkly8.gz,input.cityi1.gz,0.7025
input.cityi1.gz,input.brkly8.gz,0.7025
input.brkly8.gz,input.cityr1.gz,0.75
input.cityr1.gz,input.brkly8.gz,0.75
input.brkly8.gz,input.cityr2.gz,0.71
input.cityr2.gz,input.brkly8.gz,0.71
input.brkly8.gz,input.clarta.gz,0.725
input.clarta.gz,input.brkly8.gz,0.725
input.brkly8.gz,input.crnlqr.gz,0.7300000000000001
input.crnlqr.gz,input.brkly8.gz,0.7300000000000001
input.brkly8.gz,input.crnlrr.gz,0.7224999999999999
input.crnlrr.gz,input.brkly8.gz,0.7224999999999999
