r1,r2,score
input.acqnt2.gz,input.brkly8.gz,0.7274999999999999
input.brkly8.gz,input.acqnt2.gz,0.7274999999999999
input.acqnt2.gz,input.cityi1.gz,0.6525000000000001
input.cityi1.gz,input.acqnt2.gz,0.6525000000000001
input.acqnt2.gz,input.cityr1.gz,0.7324999999999999
input.cityr1.gz,input.acqnt2.gz,0.7324999999999999
input.acqnt2.gz,input.cityr2.gz,0.7025
input.cityr2.gz,input.acqnt2.gz,0.7025
input.acqnt2.gz,input.clarta.gz,0.675
input.clarta.gz,input.acqnt2.gz,0.675
input.acqnt2.gz,input.crnlqr.gz,0.7
input.crnlqr.gz,input.acqnt2.gz,0.7
input.acqnt2.gz,input.crnlrr.gz,0.6900000000000001
input.crnlrr.gz,input.acqnt2.gz,0.6900000000000001
input.acqnt2.gz,input.dortr1.gz,0.6849999999999999
input.dortr1.gz,input.acqnt2.gz,0.6849999999999999
input.acqnt2.gz,input.erimr1.gz,0.645
input.erimr1.gz,input.acqnt2.gz,0.645
input.acqnt2.gz,input.eth003.gz,0.65
input.eth003.gz,input.acqnt2.gz,0.65
input.acqnt2.gz,input.eth004.gz,0.6475
input.eth004.gz,input.acqnt2.gz,0.6475
input.acqnt2.gz,input.fdf1.gz,0.6825000000000001
input.fdf1.gz,input.acqnt2.gz,0.6825000000000001
input.acqnt2.gz,input.fdf2.gz,0.6825000000000001
input.fdf2.gz,input.acqnt2.gz,0.6825000000000001
input.acqnt2.gz,input.inq103.gz,0.6925000000000001
input.inq103.gz,input.acqnt2.gz,0.6925000000000001
input.acqnt2.gz,input.inq104.gz,0.6825
input.inq104.gz,input.acqnt2.gz,0.6825
input.acqnt2.gz,input.losPA1.gz,0.6925
input.losPA1.gz,input.acqnt2.gz,0.6925
input.acqnt2.gz,input.lsir1.gz,0.665
input.lsir1.gz,input.acqnt2.gz,0.665
input.acqnt2.gz,input.lsir2.gz,0.7125
input.lsir2.gz,input.acqnt2.gz,0.7125
input.acqnt2.gz,input.nyuir1.gz,0.6325000000000001
input.nyuir1.gz,input.acqnt2.gz,0.6325000000000001
input.acqnt2.gz,input.nyuir2.gz,0.6525000000000001
input.nyuir2.gz,input.acqnt2.gz,0.6525000000000001
input.acqnt2.gz,input.pircs3.gz,0.6875
input.pircs3.gz,input.acqnt2.gz,0.6875
input.acqnt2.gz,input.pircs4.gz,0.6725
input.pircs4.gz,input.acqnt2.gz,0.6725
input.acqnt2.gz,input.rutfur1.gz,0.6300000000000001
input.rutfur1.gz,input.acqnt2.gz,0.6300000000000001
input.acqnt2.gz,input.rutfur2.gz,0.625
input.rutfur2.gz,input.acqnt2.gz,0.625
input.acqnt2.gz,input.ucf101.gz,0.665
input.ucf101.gz,input.acqnt2.gz,0.665
input.acqnt2.gz,input.westp2.gz,0.6925000000000001
input.westp2.gz,input.acqnt2.gz,0.6925000000000001
input.acqnt2.gz,input.xerox1.gz,0.6475000000000001
input.xerox1.gz,input.acqnt2.gz,0.6475000000000001
input.acqnt2.gz,input.xerox2.gz,0.655
input.xerox2.gz,input.acqnt2.gz,0.655
input.brkly8.gz,input.cityi1.gz,0.6875
input.cityi1.gz,input.brkly8.gz,0.6875
input.brkly8.gz,input.cityr1.gz,0.7449999999999999
input.cityr1.gz,input.brkly8.gz,0.7449999999999999
input.brkly8.gz,input.cityr2.gz,0.7150000000000001
input.cityr2.gz,input.brkly8.gz,0.7150000000000001
input.brkly8.gz,input.clarta.gz,0.72
input.clarta.gz,input.brkly8.gz,0.72
input.brkly8.gz,input.crnlqr.gz,0.72
input.crnlqr.gz,input.brkly8.gz,0.72
input.brkly8.gz,input.crnlrr.gz,0.7175
input.crnlrr.gz,input.brkly8.gz,0.7175
input.brkly8.gz,input.dortr1.gz,0.735
input.dortr1.gz,input.brkly8.gz,0.735
input.brkly8.gz,input.erimr1.gz,0.71
input.erimr1.gz,input.brkly8.gz,0.71
input.brkly8.gz,input.eth003.gz,0.7175
input.eth003.gz,input.brkly8.gz,0.7175
input.brkly8.gz,input.eth004.gz,0.7
input.eth004.gz,input.brkly8.gz,0.7
input.brkly8.gz,input.fdf1.gz,0.705
input.fdf1.gz,input.brkly8.gz,0.705
input.brkly8.gz,input.fdf2.gz,0.71
input.fdf2.gz,input.brkly8.gz,0.71
