r1,weight
input.InexpC2.gz,0.3650000000000002
input.InexpC2QE.gz,0.1775000000000002
input.MU03rob01.gz,0.2212499999999995
input.MU03rob02.gz,0.7225000000000001
input.MU03rob04.gz,1.0875000000000004
input.MU03rob05.gz,0.29875000000000007
input.UIUC03Rd1.gz,0.47499999999999964
input.UIUC03Rd2.gz,0.4275000000000002
input.UIUC03Rd3.gz,0.5512499999999996
input.UIUC03Rt1.gz,0.31375000000000064
input.UIUC03Rtd1.gz,0.7874999999999996
input.aplrob03a.gz,1.4725000000000001
input.aplrob03b.gz,0.3312500000000007
input.aplrob03c.gz,0.7337500000000006
input.aplrob03d.gz,0.5562500000000004
input.aplrob03e.gz,0.3324999999999996
input.fub03IeOLKe3.gz,0.5237499999999997
input.fub03InB2e3.gz,0.6712500000000006
input.fub03InOLe3.gz,0.5899999999999999
input.fub03IneOBu3.gz,0.4787499999999998
input.fub03IneOLe3.gz,0.4612499999999997
input.humR03d.gz,0.5337500000000013
input.humR03de.gz,0.8275000000000006
