r1,weight
input.InexpC2.gz,5.001448326917109
input.InexpC2QE.gz,5.152459937943761
input.MU03rob01.gz,4.7842319434058975
input.MU03rob02.gz,5.035734555219361
input.MU03rob04.gz,5.178637415714645
input.MU03rob05.gz,4.927179052340275
input.UIUC03Rd1.gz,5.215881850863573
input.UIUC03Rd2.gz,5.192645249638105
input.UIUC03Rd3.gz,5.27886456756996
input.UIUC03Rt1.gz,5.067883845917656
input.UIUC03Rtd1.gz,5.451928450122742
input.aplrob03a.gz,5.851320150863285
input.aplrob03b.gz,5.2123604126270395
input.aplrob03c.gz,5.250309331852297
input.aplrob03d.gz,5.305030600275082
input.aplrob03e.gz,5.226493216504624
input.fub03IeOLKe3.gz,5.201427704236291
input.fub03InB2e3.gz,5.160585793567664
input.fub03InOLe3.gz,5.227227514885749
input.fub03IneOBu3.gz,5.020019443014253
input.fub03IneOLe3.gz,5.1563022258502045
input.humR03d.gz,5.04415098134205
input.humR03de.gz,5.372234157182411
