r1,weight
input.InexpC2.gz,9.65125
input.InexpC2QE.gz,9.7925
input.MU03rob01.gz,9.53
input.MU03rob02.gz,10.209999999999999
input.MU03rob04.gz,10.56875
input.MU03rob05.gz,9.91875
input.UIUC03Rd1.gz,9.6275
input.UIUC03Rd2.gz,9.63625
input.UIUC03Rd3.gz,9.7525
input.UIUC03Rt1.gz,9.72875
input.UIUC03Rtd1.gz,10.10625
input.aplrob03a.gz,10.702499999999999
input.aplrob03b.gz,9.6675
input.aplrob03c.gz,9.97875
input.aplrob03d.gz,9.806249999999999
input.aplrob03e.gz,9.77625
input.fub03IeOLKe3.gz,9.805
input.fub03InB2e3.gz,10.032499999999999
input.fub03InOLe3.gz,9.93375
input.fub03IneOBu3.gz,9.69
input.fub03IneOLe3.gz,9.757499999999999
input.humR03d.gz,9.563749999999999
input.humR03de.gz,9.965
