r1,weight
input.InexpC2.gz,4.996482422276002
input.InexpC2QE.gz,5.142069591064143
input.MU03rob01.gz,4.814973952560813
input.MU03rob02.gz,5.048539104903373
input.MU03rob04.gz,5.222611292387412
input.MU03rob05.gz,4.94487152183569
input.UIUC03Rd1.gz,5.167211103968947
input.UIUC03Rd2.gz,5.168504800983101
input.UIUC03Rd3.gz,5.256058879971196
input.UIUC03Rt1.gz,5.026075013213027
input.UIUC03Rtd1.gz,5.432941484986151
input.aplrob03a.gz,5.9329393742605525
input.aplrob03b.gz,5.259797633168155
input.aplrob03c.gz,5.2601788285033
input.aplrob03d.gz,5.376332388284546
input.aplrob03e.gz,5.26600426349492
input.fub03IeOLKe3.gz,5.195438112023447
input.fub03InB2e3.gz,5.174918040498244
input.fub03InOLe3.gz,5.233302856423978
input.fub03IneOBu3.gz,5.022247243802325
input.fub03IneOLe3.gz,5.153138281170357
input.humR03d.gz,5.031003947747233
input.humR03de.gz,5.363412318707217
