r1,weight
input.InexpC2.gz,8.91875
input.InexpC2QE.gz,9.09375
input.MU03rob01.gz,8.98875
input.MU03rob02.gz,9.366249999999999
input.MU03rob04.gz,9.61375
input.MU03rob05.gz,9.13125
input.UIUC03Rd1.gz,8.803749999999999
input.UIUC03Rd2.gz,8.872499999999999
input.UIUC03Rd3.gz,8.99625
input.UIUC03Rt1.gz,8.9575
input.UIUC03Rtd1.gz,9.27
input.aplrob03a.gz,9.74625
input.aplrob03b.gz,9.145
input.aplrob03c.gz,9.4
input.aplrob03d.gz,9.18
input.aplrob03e.gz,9.1375
input.fub03IeOLKe3.gz,9.17375
input.fub03InB2e3.gz,9.40625
input.fub03InOLe3.gz,9.2875
input.fub03IneOBu3.gz,9.042499999999999
input.fub03IneOLe3.gz,9.0975
input.humR03d.gz,8.9075
input.humR03de.gz,9.157499999999999
