r1,weight
input.InexpC2.gz,4.922567351237885
input.InexpC2QE.gz,5.0545194244939795
input.MU03rob01.gz,4.663352136841882
input.MU03rob02.gz,4.931636442335772
input.MU03rob04.gz,5.137902566951569
input.MU03rob05.gz,4.788612836738808
input.UIUC03Rd1.gz,5.10380564554154
input.UIUC03Rd2.gz,5.095828986588234
input.UIUC03Rd3.gz,5.180287898444034
input.UIUC03Rt1.gz,4.901288361320371
input.UIUC03Rtd1.gz,5.321861867542882
input.aplrob03a.gz,5.732805064107054
input.aplrob03b.gz,5.1969845642516805
input.aplrob03c.gz,5.205309165165432
input.aplrob03d.gz,5.266650438693716
input.aplrob03e.gz,5.179399388167212
input.fub03IeOLKe3.gz,5.119898287238152
input.fub03InB2e3.gz,5.075415343420245
input.fub03InOLe3.gz,5.16556857127503
input.fub03IneOBu3.gz,4.946166097975541
input.fub03IneOLe3.gz,5.073210706285793
input.humR03d.gz,4.954889278848214
input.humR03de.gz,5.2463292221996705
