r1,weight
input.acqnt2.gz,19.235
input.brkly8.gz,20.475
input.cityi1.gz,17.4175
input.cityr1.gz,20.4125
input.cityr2.gz,19.585
input.clarta.gz,18.7725
input.crnlqr.gz,19.2875
input.crnlrr.gz,18.9725
input.dortr1.gz,19.2025
input.erimr1.gz,17.81
input.eth003.gz,17.715
input.eth004.gz,17.7725
input.fdf1.gz,19.08
input.fdf2.gz,19.0525
input.inq103.gz,19.2975
input.inq104.gz,19.225
input.losPA1.gz,19.65
input.lsir1.gz,17.575
input.lsir2.gz,20.3
input.nyuir1.gz,17.1325
input.nyuir2.gz,18.2375
input.pircs3.gz,19.2175
input.pircs4.gz,18.9625
input.rutfur1.gz,16.9275
input.rutfur2.gz,16.9575
input.ucf101.gz,19.0725
input.westp2.gz,18.8325
input.xerox1.gz,18.1075
input.xerox2.gz,18.2475
