r1,weight
input.acqnt2.gz,1.9450000000000003
input.brkly8.gz,2.1875
input.cityi1.gz,0.9250000000000007
input.cityr1.gz,2.9875000000000007
input.cityr2.gz,2.232499999999998
input.clarta.gz,1.8125
input.crnlqr.gz,1.8024999999999984
input.crnlrr.gz,1.7250000000000014
input.dortr1.gz,2.0275
input.erimr1.gz,0.03749999999999787
input.eth003.gz,0.34250000000000114
input.eth004.gz,0.46999999999999886
input.fdf1.gz,1.2474999999999987
input.fdf2.gz,1.2650000000000006
input.inq103.gz,1.1449999999999996
input.inq104.gz,1.0199999999999996
input.losPA1.gz,1.6674999999999969
input.lsir1.gz,0.1474999999999973
input.lsir2.gz,2.3900000000000006
input.nyuir1.gz,0.0
input.nyuir2.gz,0.7399999999999984
input.pircs3.gz,1.4024999999999999
input.pircs4.gz,1.5775000000000006
input.rutfur1.gz,0.0
input.rutfur2.gz,0.0
input.ucf101.gz,1.4499999999999993
input.westp2.gz,0.8399999999999999
input.xerox1.gz,0.0
input.xerox2.gz,0.0
