r1,weight
input.acqnt2.gz,5.330099038875773
input.brkly8.gz,6.098035379294398
input.cityi1.gz,5.131790355115764
input.cityr1.gz,6.35745739934471
input.cityr2.gz,5.925279742478731
input.clarta.gz,5.6435477207962
input.crnlqr.gz,5.790679280079078
input.crnlrr.gz,5.71971278952821
input.dortr1.gz,5.973053172186622
input.erimr1.gz,5.202700927103914
input.eth003.gz,5.38729820114241
input.eth004.gz,5.389534982922501
input.fdf1.gz,5.537716759597192
input.fdf2.gz,5.586086265197995
input.inq103.gz,5.938599341285848
input.inq104.gz,5.895422996858424
input.losPA1.gz,6.006429954079103
input.lsir1.gz,5.489541852358109
input.lsir2.gz,6.264760318288131
input.nyuir1.gz,4.913550358440716
input.nyuir2.gz,5.181079176045115
input.pircs3.gz,5.998638086983161
input.pircs4.gz,5.997980644280119
input.rutfur1.gz,5.182234099503664
input.rutfur2.gz,5.130774113936771
input.ucf101.gz,5.918184634250167
input.westp2.gz,5.662534202866538
input.xerox1.gz,5.502735765199091
input.xerox2.gz,5.5893038225918
