r1,weight
input.acqnt2.gz,17.24
input.brkly8.gz,18.6225
input.cityi1.gz,16.165
input.cityr1.gz,18.805
input.cityr2.gz,18.045
input.clarta.gz,17.3125
input.crnlqr.gz,17.6125
input.crnlrr.gz,17.455
input.dortr1.gz,17.7125
input.erimr1.gz,15.925
input.eth003.gz,16.145
input.eth004.gz,16.205
input.fdf1.gz,17.16
input.fdf2.gz,17.247500000000002
input.inq103.gz,17.6375
input.inq104.gz,17.365000000000002
input.losPA1.gz,17.95
input.lsir1.gz,16.2175
input.lsir2.gz,18.425
input.nyuir1.gz,15.735
input.nyuir2.gz,16.4525
input.pircs3.gz,17.175
input.pircs4.gz,17.0825
input.rutfur1.gz,15.575
input.rutfur2.gz,15.3825
input.ucf101.gz,17.355
input.westp2.gz,17.1775
input.xerox1.gz,16.7025
input.xerox2.gz,16.6625
