r1,weight
input.acqnt2.gz,5.4878573210272545
input.brkly8.gz,6.08803570680721
input.cityi1.gz,5.132900714631187
input.cityr1.gz,6.590408081184927
input.cityr2.gz,6.069710866608422
input.clarta.gz,5.721683031418015
input.crnlqr.gz,5.80208577838157
input.crnlrr.gz,5.873098841630881
input.dortr1.gz,6.079747957000993
input.erimr1.gz,5.14407339362078
input.eth003.gz,5.350965235782694
input.eth004.gz,5.2341977705263325
input.fdf1.gz,5.442100224820762
input.fdf2.gz,5.4711106262701135
input.inq103.gz,5.432978441785785
input.inq104.gz,5.386464542753432
input.losPA1.gz,5.865825920869041
input.lsir1.gz,5.274499118252223
input.lsir2.gz,5.9471755238412545
input.nyuir1.gz,4.822437162274748
input.nyuir2.gz,5.125679639156582
input.pircs3.gz,5.616865844780366
input.pircs4.gz,5.713783416018801
input.rutfur1.gz,4.764690865905895
input.rutfur2.gz,4.692240756731373
input.ucf101.gz,5.726008308937352
input.westp2.gz,5.277875420597041
input.xerox1.gz,4.802609398276036
input.xerox2.gz,4.8879035769411106
