r1,weight
input.acqnt2.gz,18.65
input.brkly8.gz,19.8275
input.cityi1.gz,17.995
input.cityr1.gz,19.8775
input.cityr2.gz,19.375
input.clarta.gz,18.6475
input.crnlqr.gz,19.25
input.crnlrr.gz,19.0025
input.dortr1.gz,19.11
input.erimr1.gz,17.945
input.eth003.gz,17.785
input.eth004.gz,17.8275
input.fdf1.gz,18.64
input.fdf2.gz,18.64
input.inq103.gz,18.9875
input.inq104.gz,18.85
input.losPA1.gz,19.4975
input.lsir1.gz,17.755
input.lsir2.gz,19.8125
input.nyuir1.gz,17.4675
input.nyuir2.gz,18.3075
input.pircs3.gz,19.0975
input.pircs4.gz,19.085
input.rutfur1.gz,16.9875
input.rutfur2.gz,16.9675
input.ucf101.gz,18.822499999999998
input.westp2.gz,18.6925
input.xerox1.gz,18.11
input.xerox2.gz,18.25
