r1,weight
input.acqnt2.gz,2.1374999999999993
input.brkly8.gz,3.3599999999999994
input.cityi1.gz,1.25
input.cityr1.gz,3.1875
input.cityr2.gz,2.4725
input.clarta.gz,2.1899999999999977
input.crnlqr.gz,2.1875
input.crnlrr.gz,1.9849999999999994
input.dortr1.gz,2.317499999999999
input.erimr1.gz,0.4049999999999976
input.eth003.gz,0.6499999999999986
input.eth004.gz,0.634999999999998
input.fdf1.gz,1.3724999999999987
input.fdf2.gz,1.5
input.inq103.gz,2.2349999999999994
input.inq104.gz,1.9149999999999991
input.losPA1.gz,2.092500000000001
input.lsir1.gz,0.5649999999999977
input.lsir2.gz,3.030000000000001
input.nyuir1.gz,0.11999999999999744
input.nyuir2.gz,1.1624999999999979
input.pircs3.gz,1.625
input.pircs4.gz,1.7424999999999997
input.rutfur1.gz,0.3200000000000003
input.rutfur2.gz,0.042500000000000426
input.ucf101.gz,1.7674999999999983
input.westp2.gz,1.8475000000000001
input.xerox1.gz,0.9175000000000004
input.xerox2.gz,0.942499999999999
