r1,weight
input.acqnt2.gz,18.0825
input.brkly8.gz,18.935
input.cityi1.gz,16.52
input.cityr1.gz,18.5825
input.cityr2.gz,18.2375
input.clarta.gz,17.572499999999998
input.crnlqr.gz,18.072499999999998
input.crnlrr.gz,17.66
input.dortr1.gz,18.1425
input.erimr1.gz,16.32
input.eth003.gz,16.465
input.eth004.gz,16.515
input.fdf1.gz,17.94
input.fdf2.gz,18.0125
input.inq103.gz,17.985
input.inq104.gz,17.8625
input.losPA1.gz,18.6575
input.lsir1.gz,16.34
input.lsir2.gz,19.15
input.nyuir1.gz,15.950000000000001
input.nyuir2.gz,17.18
input.pircs3.gz,18.36
input.pircs4.gz,18.035
input.rutfur1.gz,15.875
input.rutfur2.gz,15.8425
input.ucf101.gz,18.0075
input.westp2.gz,17.74
input.xerox1.gz,17.2125
input.xerox2.gz,17.4
