r1,weight
input.acqnt2.gz,1.8125
input.brkly8.gz,3.1875
input.cityi1.gz,0.5825000000000014
input.cityr1.gz,3.275000000000002
input.cityr2.gz,2.5600000000000023
input.clarta.gz,1.7175000000000011
input.crnlqr.gz,2.1325000000000003
input.crnlrr.gz,2.0075000000000003
input.dortr1.gz,2.217500000000001
input.erimr1.gz,0.7875000000000014
input.eth003.gz,0.7675000000000018
input.eth004.gz,0.875
input.fdf1.gz,1.7825000000000024
input.fdf2.gz,1.8250000000000028
input.inq103.gz,1.9925000000000033
input.inq104.gz,1.8975000000000009
input.losPA1.gz,2.4825000000000017
input.lsir1.gz,0.6325000000000003
input.lsir2.gz,3.3175000000000026
input.nyuir1.gz,0.34750000000000014
input.nyuir2.gz,1.0325000000000024
input.pircs3.gz,1.9100000000000001
input.pircs4.gz,1.7850000000000001
input.rutfur1.gz,0.14500000000000135
input.rutfur2.gz,0.045000000000001705
input.ucf101.gz,2.1300000000000026
input.westp2.gz,1.6325000000000003
input.xerox1.gz,1.3300000000000018
input.xerox2.gz,1.4649999999999999
