r1,weight
input.acqnt2.gz,1.9024999999999999
input.brkly8.gz,2.754999999999999
input.cityi1.gz,0.33999999999999986
input.cityr1.gz,2.4025
input.cityr2.gz,2.057500000000001
input.clarta.gz,1.3924999999999983
input.crnlqr.gz,1.8924999999999983
input.crnlrr.gz,1.4800000000000004
input.dortr1.gz,1.9624999999999986
input.erimr1.gz,0.14000000000000057
input.eth003.gz,0.28500000000000014
input.eth004.gz,0.33500000000000085
input.fdf1.gz,1.7600000000000016
input.fdf2.gz,1.8324999999999996
input.inq103.gz,1.8049999999999997
input.inq104.gz,1.682500000000001
input.losPA1.gz,2.477499999999999
input.lsir1.gz,0.16000000000000014
input.lsir2.gz,2.969999999999999
input.nyuir1.gz,0.0
input.nyuir2.gz,1.0
input.pircs3.gz,2.1799999999999997
input.pircs4.gz,1.8550000000000004
input.rutfur1.gz,0.0
input.rutfur2.gz,0.0
input.ucf101.gz,1.8275000000000006
input.westp2.gz,1.5599999999999987
input.xerox1.gz,1.0324999999999989
input.xerox2.gz,1.2199999999999989
