r1,weight
input.acqnt2.gz,17.22
input.brkly8.gz,18.595
input.cityi1.gz,15.99
input.cityr1.gz,18.6825
input.cityr2.gz,17.9675
input.clarta.gz,17.125
input.crnlqr.gz,17.54
input.crnlrr.gz,17.415
input.dortr1.gz,17.625
input.erimr1.gz,16.195
input.eth003.gz,16.175
input.eth004.gz,16.2825
input.fdf1.gz,17.19
input.fdf2.gz,17.2325
input.inq103.gz,17.400000000000002
input.inq104.gz,17.305
input.losPA1.gz,17.89
input.lsir1.gz,16.04
input.lsir2.gz,18.725
input.nyuir1.gz,15.754999999999999
input.nyuir2.gz,16.44
input.pircs3.gz,17.3175
input.pircs4.gz,17.1925
input.rutfur1.gz,15.5525
input.rutfur2.gz,15.4525
input.ucf101.gz,17.5375
input.westp2.gz,17.04
input.xerox1.gz,16.7375
input.xerox2.gz,16.8725
