r1,weight
input.acqnt2.gz,17.0425
input.brkly8.gz,18.375
input.cityi1.gz,15.7575
input.cityr1.gz,18.3875
input.cityr2.gz,17.7025
input.clarta.gz,16.81
input.crnlqr.gz,17.4075
input.crnlrr.gz,17.265
input.dortr1.gz,17.47
input.erimr1.gz,16.1825
input.eth003.gz,16.045
input.eth004.gz,16.1125
input.fdf1.gz,17.0875
input.fdf2.gz,17.1225
input.inq103.gz,17.2575
input.inq104.gz,17.235
input.losPA1.gz,17.7475
input.lsir1.gz,15.895
input.lsir2.gz,18.4725
input.nyuir1.gz,15.4525
input.nyuir2.gz,16.2975
input.pircs3.gz,17.26
input.pircs4.gz,17.1175
input.rutfur1.gz,14.945
input.rutfur2.gz,14.879999999999999
input.ucf101.gz,17.3725
input.westp2.gz,16.8825
input.xerox1.gz,16.49
input.xerox2.gz,16.63
