r1,weight
input.acqnt2.gz,6.039773753300948
input.brkly8.gz,7.15647778529269
input.cityi1.gz,5.627092287374864
input.cityr1.gz,7.440123377591015
input.cityr2.gz,6.911104285632787
input.clarta.gz,6.394615432312943
input.crnlqr.gz,6.615780142561364
input.crnlrr.gz,6.55712403517066
input.dortr1.gz,6.79289134805005
input.erimr1.gz,5.966979632924444
input.eth003.gz,6.162091583631386
input.eth004.gz,6.121863052130976
input.fdf1.gz,6.265042002620931
input.fdf2.gz,6.280380297313973
input.inq103.gz,6.669491129623103
input.inq104.gz,6.662258462477175
input.losPA1.gz,6.8354732762981625
input.lsir1.gz,6.282696653846063
input.lsir2.gz,6.834080886267639
input.nyuir1.gz,5.714244347645287
input.nyuir2.gz,5.941176795903367
input.pircs3.gz,6.632548970687674
input.pircs4.gz,6.610357133425774
input.rutfur1.gz,5.6302743567366145
input.rutfur2.gz,5.555633567713639
input.ucf101.gz,6.716056367451536
input.westp2.gz,6.412352660727356
input.xerox1.gz,6.2171051607947065
input.xerox2.gz,6.283066809176319
