r1,weight
input.acqnt2.gz,19.4925
input.brkly8.gz,20.785
input.cityi1.gz,17.7625
input.cityr1.gz,20.7725
input.cityr2.gz,19.8475
input.clarta.gz,19.045
input.crnlqr.gz,19.43
input.crnlrr.gz,19.142500000000002
input.dortr1.gz,19.3825
input.erimr1.gz,17.98
input.eth003.gz,17.975
input.eth004.gz,18.03
input.fdf1.gz,19.275
input.fdf2.gz,19.2675
input.inq103.gz,19.5075
input.inq104.gz,19.2925
input.losPA1.gz,19.655
input.lsir1.gz,17.86
input.lsir2.gz,20.5675
input.nyuir1.gz,17.5575
input.nyuir2.gz,18.43
input.pircs3.gz,19.335
input.pircs4.gz,19.0825
input.rutfur1.gz,17.405
input.rutfur2.gz,17.36
input.ucf101.gz,19.2875
input.westp2.gz,19.07
input.xerox1.gz,18.365
input.xerox2.gz,18.465
