r1,weight
input.acqnt2.gz,5.75786137178866
input.brkly8.gz,6.793700984468642
input.cityi1.gz,5.742201249661501
input.cityr1.gz,7.115292547178633
input.cityr2.gz,6.583064356330725
input.clarta.gz,6.225962739002977
input.crnlqr.gz,6.390364515143893
input.crnlrr.gz,6.274636061002136
input.dortr1.gz,6.520266954686987
input.erimr1.gz,5.763279485004126
input.eth003.gz,5.993860796564743
input.eth004.gz,5.780007482653115
input.fdf1.gz,5.930915611149464
input.fdf2.gz,5.952250978911001
input.inq103.gz,6.319464188730415
input.inq104.gz,6.319855261840766
input.losPA1.gz,6.607750024740208
input.lsir1.gz,6.185454406672554
input.lsir2.gz,6.564858668745364
input.nyuir1.gz,5.579675042985846
input.nyuir2.gz,5.711095786292937
input.pircs3.gz,6.276366591818989
input.pircs4.gz,6.299336903955737
input.rutfur1.gz,5.568483104061706
input.rutfur2.gz,5.5461431459077914
input.ucf101.gz,6.3566785461035
input.westp2.gz,6.229124387256949
input.xerox1.gz,6.021738340546994
input.xerox2.gz,6.086990220227024
