r1,weight
input.acqnt2.gz,17.86
input.brkly8.gz,17.9525
input.cityi1.gz,16.6825
input.cityr1.gz,18.795
input.cityr2.gz,18.31
input.clarta.gz,17.6325
input.crnlqr.gz,17.91
input.crnlrr.gz,17.47
input.dortr1.gz,18.0225
input.erimr1.gz,15.815
input.eth003.gz,16.2625
input.eth004.gz,16.5175
input.fdf1.gz,17.9175
input.fdf2.gz,17.985
input.inq103.gz,17.32
input.inq104.gz,17.1475
input.losPA1.gz,18.35
input.lsir1.gz,16.1375
input.lsir2.gz,18.5925
input.nyuir1.gz,15.602500000000001
input.nyuir2.gz,17.044999999999998
input.pircs3.gz,18.3325
input.pircs4.gz,17.95
input.rutfur1.gz,15.9775
input.rutfur2.gz,15.92
input.ucf101.gz,17.75
input.westp2.gz,17.0025
input.xerox1.gz,15.485
input.xerox2.gz,15.795
