r1,weight
input.acqnt2.gz,1.620000000000001
input.brkly8.gz,2.8225000000000016
input.cityi1.gz,1.182500000000001
input.cityr1.gz,3.0824999999999996
input.cityr2.gz,2.5325000000000024
input.clarta.gz,1.7950000000000017
input.crnlqr.gz,2.337500000000002
input.crnlrr.gz,2.025000000000002
input.dortr1.gz,2.212500000000002
input.erimr1.gz,0.9750000000000014
input.eth003.gz,0.8575000000000017
input.eth004.gz,0.9125000000000014
input.fdf1.gz,1.6925000000000026
input.fdf2.gz,1.7125000000000021
input.inq103.gz,2.0749999999999993
input.inq104.gz,1.8475000000000001
input.losPA1.gz,2.379999999999999
input.lsir1.gz,0.8850000000000016
input.lsir2.gz,2.9150000000000027
input.nyuir1.gz,0.552500000000002
input.nyuir2.gz,1.3925000000000018
input.pircs3.gz,2.1325000000000003
input.pircs4.gz,2.0199999999999996
input.rutfur1.gz,0.240000000000002
input.rutfur2.gz,0.27749999999999986
input.ucf101.gz,1.9350000000000023
input.westp2.gz,1.802500000000002
input.xerox1.gz,1.2025000000000006
input.xerox2.gz,1.3175000000000026
