r1,weight
input.acqnt2.gz,2.225000000000005
input.brkly8.gz,3.4975000000000023
input.cityi1.gz,0.6175000000000033
input.cityr1.gz,3.5950000000000024
input.cityr2.gz,2.690000000000005
input.clarta.gz,2.0550000000000033
input.crnlqr.gz,2.315000000000005
input.crnlrr.gz,1.9375000000000036
input.dortr1.gz,2.240000000000002
input.erimr1.gz,0.43250000000000455
input.eth003.gz,0.7075000000000031
input.eth004.gz,0.6525000000000034
input.fdf1.gz,1.9350000000000023
input.fdf2.gz,2.002500000000005
input.inq103.gz,2.4950000000000045
input.inq104.gz,2.080000000000002
input.losPA1.gz,2.440000000000005
input.lsir1.gz,0.672500000000003
input.lsir2.gz,3.1875000000000036
input.nyuir1.gz,0.25500000000000256
input.nyuir2.gz,1.172500000000003
input.pircs3.gz,2.012500000000003
input.pircs4.gz,1.7950000000000017
input.rutfur1.gz,0.10500000000000398
input.rutfur2.gz,0.030000000000001137
input.ucf101.gz,1.8700000000000045
input.westp2.gz,1.975000000000005
input.xerox1.gz,1.0050000000000026
input.xerox2.gz,0.9875000000000043
