r1,weight
input.acqnt2.gz,2.012500000000003
input.brkly8.gz,3.252500000000005
input.cityi1.gz,0.19500000000000384
input.cityr1.gz,3.190000000000005
input.cityr2.gz,2.3625000000000043
input.clarta.gz,1.5500000000000043
input.crnlqr.gz,2.065000000000005
input.crnlrr.gz,1.7500000000000036
input.dortr1.gz,1.980000000000004
input.erimr1.gz,0.5875000000000021
input.eth003.gz,0.49250000000000327
input.eth004.gz,0.5500000000000043
input.fdf1.gz,1.8575000000000017
input.fdf2.gz,1.8300000000000018
input.inq103.gz,2.075000000000003
input.inq104.gz,2.002500000000005
input.losPA1.gz,2.427500000000002
input.lsir1.gz,0.3525000000000027
input.lsir2.gz,3.077500000000004
input.nyuir1.gz,-0.0899999999999963
input.nyuir2.gz,1.0150000000000041
input.pircs3.gz,1.9950000000000045
input.pircs4.gz,1.740000000000002
input.rutfur1.gz,-0.29499999999999815
input.rutfur2.gz,-0.264999999999997
input.ucf101.gz,1.850000000000005
input.westp2.gz,1.610000000000003
input.xerox1.gz,0.8850000000000051
input.xerox2.gz,1.0250000000000021
