r1,weight
input.acqnt2.gz,18.61
input.brkly8.gz,19.0225
input.cityi1.gz,17.945
input.cityr1.gz,20.03
input.cityr2.gz,19.4025
input.clarta.gz,18.685
input.crnlqr.gz,19.1475
input.crnlrr.gz,18.8125
input.dortr1.gz,19.0675
input.erimr1.gz,17.3925
input.eth003.gz,17.63
input.eth004.gz,17.71
input.fdf1.gz,18.4725
input.fdf2.gz,18.4575
input.inq103.gz,18.1875
input.inq104.gz,18.0375
input.losPA1.gz,19.0225
input.lsir1.gz,17.695
input.lsir2.gz,19.3325
input.nyuir1.gz,16.9
input.nyuir2.gz,18.01
input.pircs3.gz,18.8625
input.pircs4.gz,18.8825
input.rutfur1.gz,16.8875
input.rutfur2.gz,16.9375
input.ucf101.gz,18.535
input.westp2.gz,17.9175
input.xerox1.gz,16.37
input.xerox2.gz,16.755
