query,q0,docid,rank,score,system
154,Q0,AP890914-0039,1,8.7549410692749,minmaxnorm
154,Q0,AP890510-0036,2,8.55176222894659,minmaxnorm
154,Q0,AP890326-0061,3,8.546335789148552,minmaxnorm
154,Q0,AP890624-0116,4,8.537373885238546,minmaxnorm
154,Q0,DOE1-65-1069,5,8.5213623328531,minmaxnorm
154,Q0,AP890510-0039,6,8.506252364600918,minmaxnorm
154,Q0,AP890718-0177,7,8.47150004426229,minmaxnorm
154,Q0,AP890912-0169,8,8.229051203866302,minmaxnorm
154,Q0,AP890113-0234,9,8.197661989500354,minmaxnorm
154,Q0,AP890626-0153,10,8.170920720897298,minmaxnorm
154,Q0,AP890328-0022,11,8.152546505740762,minmaxnorm
154,Q0,AP890625-0011,12,8.007837062335284,minmaxnorm
154,Q0,AP890627-0023,13,7.991913839307542,minmaxnorm
154,Q0,AP890805-0029,14,7.976989633099661,minmaxnorm
154,Q0,AP890627-0018,15,7.966845166699263,minmaxnorm
154,Q0,WSJ890807-0098,16,7.958960630358242,minmaxnorm
154,Q0,AP890509-0277,17,7.955565757477283,minmaxnorm
154,Q0,AP890408-0063,18,7.8974002915530495,minmaxnorm
154,Q0,AP890329-0175,19,7.823179058881128,minmaxnorm
154,Q0,AP890626-0142,20,7.79150474400464,minmaxnorm
154,Q0,AP890406-0246,21,7.749785484168458,minmaxnorm
154,Q0,AP890410-0118,22,7.722321729932068,minmaxnorm
154,Q0,DOE2-37-0759,23,7.721412921635304,minmaxnorm
154,Q0,AP890327-0116,24,7.6446363973966225,minmaxnorm
154,Q0,DOE2-54-0625,25,7.577350832774296,minmaxnorm
154,Q0,AP890328-0072,26,7.499001218632245,minmaxnorm
154,Q0,DOE1-26-0141,27,7.49723674437273,minmaxnorm
154,Q0,AP890128-0135,28,7.496736505835749,minmaxnorm
154,Q0,AP891115-0267,29,7.47338389434675,minmaxnorm
154,Q0,AP891205-0199,30,7.446065340457308,minmaxnorm
154,Q0,WSJ891010-0016,31,7.402432605212351,minmaxnorm
154,Q0,AP890626-0129,32,7.399536505758146,minmaxnorm
154,Q0,WSJ900613-0035,33,7.385953832672491,minmaxnorm
154,Q0,WSJ911029-0109,34,7.361332039550347,minmaxnorm
154,Q0,AP890718-0241,35,7.351347937336455,minmaxnorm
154,Q0,WSJ900619-0004,36,7.343948529384423,minmaxnorm
154,Q0,AP890628-0209,37,7.342893353745015,minmaxnorm
154,Q0,AP890620-0155,38,7.335847270694907,minmaxnorm
154,Q0,AP891018-0054,39,7.333355353074011,minmaxnorm
154,Q0,AP890519-0229,40,7.31741847578646,minmaxnorm
154,Q0,AP890913-0042,41,7.314045460170183,minmaxnorm
154,Q0,AP880916-0241,42,7.290860907027983,minmaxnorm
154,Q0,DOE2-30-0655,43,7.283006733687423,minmaxnorm
154,Q0,AP890624-0120,44,7.269366213498664,minmaxnorm
154,Q0,WSJ890808-0077,45,7.265330310870986,minmaxnorm
154,Q0,AP890729-0125,46,7.250602970248007,minmaxnorm
154,Q0,AP890418-0193,47,7.248609973080199,minmaxnorm
154,Q0,AP890906-0022,48,7.2125961056710395,minmaxnorm
154,Q0,AP890419-0085,49,7.19630937797738,minmaxnorm
154,Q0,DOE2-33-0917,50,7.181681903374143,minmaxnorm
154,Q0,WSJ890915-0006,51,7.160317130300916,minmaxnorm
154,Q0,AP890429-0124,52,7.137047739964508,minmaxnorm
