query,q0,docid,rank,score,system
151,Q0,AP890523-0126,1,1.5038364089509737,minmaxnorm
151,Q0,AP890408-0056,2,1.3797068107914996,minmaxnorm
151,Q0,AP890116-0047,3,1.3549179315870783,minmaxnorm
151,Q0,WSJ870428-0145,4,1.3489644661379268,minmaxnorm
151,Q0,AP890408-0004,5,1.3312140168016577,minmaxnorm
151,Q0,AP890125-0112,6,1.2972862359321549,minmaxnorm
151,Q0,AP890406-0085,7,1.2853227908524156,minmaxnorm
151,Q0,AP890105-0133,8,1.2710421799057432,minmaxnorm
151,Q0,AP890130-0060,9,1.2352642145965316,minmaxnorm
151,Q0,AP890411-0076,10,1.2258592606919991,minmaxnorm
151,Q0,AP891121-0179,11,1.2136059832509716,minmaxnorm
151,Q0,AP880814-0089,12,1.212719348428944,minmaxnorm
151,Q0,AP891028-0154,13,1.2000554350973576,minmaxnorm
151,Q0,AP881206-0124,14,1.1834341131347668,minmaxnorm
151,Q0,AP891030-0017,15,1.1486210404217767,minmaxnorm
151,Q0,AP891022-0032,16,1.1470934352256146,minmaxnorm
151,Q0,AP881002-0014,17,1.1372635130329272,minmaxnorm
151,Q0,AP881005-0001,18,1.1309353480446849,minmaxnorm
151,Q0,AP890309-0036,19,1.1070195293051301,minmaxnorm
151,Q0,AP881223-0053,20,1.0966863132025566,minmaxnorm
151,Q0,AP880827-0092,21,1.0912032740054805,minmaxnorm
151,Q0,AP890827-0067,22,1.0894540025916521,minmaxnorm
151,Q0,AP881108-0076,23,1.0878355240533801,minmaxnorm
151,Q0,AP881004-0180,24,1.0823550226938783,minmaxnorm
151,Q0,AP890912-0102,25,1.0644025022958812,minmaxnorm
151,Q0,AP881225-0044,26,1.05757742668137,minmaxnorm
151,Q0,AP890916-0165,27,1.0549580750365306,minmaxnorm
151,Q0,AP880815-0061,28,1.0533168519851865,minmaxnorm
151,Q0,AP890125-0159,29,1.046103375551717,minmaxnorm
151,Q0,AP890408-0092,30,1.045763950241401,minmaxnorm
151,Q0,AP890524-0260,31,1.037847661432827,minmaxnorm
151,Q0,AP890105-0215,32,1.0362399650102108,minmaxnorm
151,Q0,AP890121-0018,33,1.0164584773936116,minmaxnorm
151,Q0,AP890913-0033,34,0.9965201634111632,minmaxnorm
151,Q0,AP881211-0022,35,0.9921820956197595,minmaxnorm
151,Q0,AP881021-0218,36,0.974291080065533,minmaxnorm
151,Q0,AP890908-0081,37,0.9671942797818267,minmaxnorm
151,Q0,WSJ870205-0131,38,0.9614009489879425,minmaxnorm
151,Q0,AP890220-0101,39,0.9604805553659895,minmaxnorm
151,Q0,AP891101-0115,40,0.9600651023590122,minmaxnorm
151,Q0,AP891216-0107,41,0.9590886963740752,minmaxnorm
151,Q0,AP890121-0128,42,0.9484019679761341,minmaxnorm
151,Q0,AP891204-0021,43,0.9391367200877538,minmaxnorm
151,Q0,AP880607-0210,44,0.9303427641644135,minmaxnorm
151,Q0,AP891027-0057,45,0.9242622154636064,minmaxnorm
151,Q0,AP890617-0085,46,0.9188554390916368,minmaxnorm
151,Q0,AP890220-0067,47,0.906295519902754,minmaxnorm
151,Q0,AP890430-0076,48,0.8912883624348664,minmaxnorm
151,Q0,AP880825-0054,49,0.8837457570919436,minmaxnorm
151,Q0,AP891028-0033,50,0.8757413897245085,minmaxnorm
151,Q0,AP880720-0133,51,0.870001897534962,minmaxnorm
151,Q0,AP880726-0173,52,0.8661684672071609,minmaxnorm
151,Q0,AP881202-0169,53,0.8649324714315205,minmaxnorm
151,Q0,WSJ910703-0180,54,0.8629967086968662,minmaxnorm
151,Q0,AP890523-0112,55,0.8481665376488424,minmaxnorm
151,Q0,AP890502-0166,56,0.8471555216969457,minmaxnorm
151,Q0,AP890705-0046,57,0.8399458131383022,minmaxnorm
151,Q0,AP891026-0098,58,0.8295458215931646,minmaxnorm
151,Q0,AP890914-0136,59,0.829279230065761,minmaxnorm
151,Q0,AP890912-0203,60,0.8252067792862526,minmaxnorm
151,Q0,AP880608-0110,61,0.8230590503124398,minmaxnorm
151,Q0,AP890927-0058,62,0.8208072100126852,minmaxnorm
151,Q0,AP881006-0202,63,0.8198069839828109,minmaxnorm
151,Q0,AP880926-0180,64,0.816069241524152,minmaxnorm
151,Q0,AP881029-0108,65,0.8102731070777747,minmaxnorm
151,Q0,WSJ870522-0160,66,0.7991899213800875,minmaxnorm
151,Q0,AP890409-0046,67,0.7940233596393735,minmaxnorm
